JoeMcHugh	 Chairman	2002-09-12	None	Ar son an choiste, cuirim fáilte roimh Tony Murphy, Uachtarán an European Court of Auditors. Chomh maith leis sin, déanaim comhghairdeas leis as a cheapachán. Nuair a tháinig an nuacht amach bhíomar iontach sásta leis. Guím ádh mór air ar a aistear amach anseo. Chomh maith le Tony, cuirim fáilte roimh Brian Murphy agus Niamh Mahon. All witnesses are reminded of the long-standing parliamentary practice to the effect that they should not criticise or make charges against any person or entity by name or in such a way as to make him, her or it identifiable, or otherwise engage in speech that might be regarded as damaging to the good name of the person or entity. Therefore, if the witnesses' statements are potentially defamatory in relation to an identifiable person or entity, they will be directed to discontinue their remarks. It is imperative that they comply with any such direction. Members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official either by name or in such a way as to make him or her identifiable. I remind members of the constitutional requirements that they must be physically present within the confines of the Leinster House complex to participate in public meetings. I will not permit members to participate where they are not adhering to this constitutional requirement. I call Mr. Murphy to make his opening statement.
JoeMcHugh	 Chairman	2002-09-12	None	I ask Mr. Murphy to elaborate on that nice word from Brussels.
JoeMcHugh	 Chairman	2002-09-12	None	It is as if it is something that is just spent.
JoeMcHugh	 Chairman	2002-09-12	None	I do not want to open up a debate but I would like to flag something. Is the asylum seeker piece here separate to the moneys being spent on humanitarian efforts for Ukrainians?
JoeMcHugh	 Chairman	2002-09-12	None	I will come back to that. I just wanted to clarify.
JoeMcHugh	 Chairman	2002-09-12	None	I thank Mr. Murphy. There is a lot of information in his presentation that the members and I are trying to digest. There are different rabbit holes we would like to go down. I appreciate the comprehensive presentation he gave. We will begin the discussion with Deputy Ó Murchú followed by Deputy Howlin.
JoeMcHugh	 Chairman	2002-09-12	None	Will members and witnesses check their systems? There seems to be some feedback.
JoeMcHugh	 Chairman	2002-09-12	None	I call Deputy Howlin.
JoeMcHugh	 Chairman	2002-09-12	None	I have a few questions. Some of the members may like to come in as well. I thank Mr. Murphy for his contribution. The perception of auditors and accountants is that they look at and stick to the numbers. Now that he has anointed himself as an ambassador for all things, I will try to tempt him to get into crystal ball territory, although I know this will be difficult as well. I ask these questions against the backdrop of the energy crisis, unemployment risk, the post-pandemic situation, Russia's aggression and ongoing Brexit fallout. On the budgetary risks within the EU, and I am picking out several figures from the material I have, contingent liabilities have increased by 111% in 2021. We are moving into speculative territory regarding 2022 when we look at the 2021 report, but, for example, Ukraine, even before the war, having had outstanding loans with a nominal value of €4.7 billion, along with an EIB grant to the value of €2.1 billion. This was supported by an EU guarantee. This contingency risk also includes two other figures. The Support to Mitigate Unemployment Risks in an Emergency, SURE, scheme, amounts to €50.2 billion. I refer as well to the bonds in the context of Next Generation EU, NGEU, support in response to the pandemic as well. All these inherent risks exist. Where does Mr. Murphy see the main risks coming from in future, at a finance level, without going into the reasons? I am thinking of our national situation, where we are dealing with an ongoing asylum issue as part of the response to the situation in Ukraine. People in my constituency are asking who is paying for this. I ask him to give us a wee bit of clarity around the contingency risks in this context. I am conscious as well that we are now a net contributor to the EU budget and, ultimately, we could all end up paying for many things. I would like his opinion concerning all these areas and then I will have a final question.
JoeMcHugh	 Chairman	2002-09-12	None	I thank Mr. Murphy. Regarding migration and border management, he highlighted some concerns around that fund. Was this a general concern for all member states or was there something specific about Ireland in this regard? I refer to the figure of €3.2 billion.
JoeMcHugh	 Chairman	2002-09-12	None	Is Mr. Murphy allowed to go into the detail?
