JoeMcHugh	Minister for Education and Skills (Deputy Joe McHugh)	2002-09-12	None	Thank you very much, a Chathaoirligh.
JoeMcHugh	Minister for Education and Skills	2002-09-12	None	I thank the Deputy for his kind words this morning. My Department's decision to acquire the site was taken in the context of a review of demographics of the area which demonstrated a substantial projected growth in enrolment, known limited land availability and the impending sale. From a school provision perspective, this site is well located to serve south Dublin city. In March 2017 my Department requested of the Irish Greyhound Board, that the DPER Circular 11/15: Protocols for the Transfer and Sharing of State Property Assets be followed to advance the acquisition. This circular requires the Valuation Office to provide a determination of market value of the property to be disposed which is binding on both the disposing and acquiring Government Department or State body. The Valuation Office is an independent office which provides independent and impartial market valuations. It is staffed by civil servants. The Valuation Office completed its valuation on the Harold's Cross site in April 2017 in accordance with the Royal Institution of Chartered Surveyors Valuation professional standards and international valuation standards. The valuation took into account, among other things, an analysis of the existing market, the property's zoning relative to residential values and the need to clear the site of existing structures. The Valuation Office report concluded that the site had a market value of €23 million. In May 2017, a formal offer was made by my Department to the Irish Greyhound Board for the site in line with this binding valuation. The acquisition was completed in May 2018. In the interests of transparency I have arranged for the Valuation Office report and an update from the office related to that valuation that was received by my Department earlier this week to be published on my Department's website.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	The first question I asked when I was briefed on the issue yesterday was if there were any property value comparisons in the area because I wanted to get my head around it. The sum of €23 million for 6 acres is big money. The Valuation Office concluded in April 2017 that the appropriate market valuation for the site was €23 million, which breaks down to €3.8 million an acre. To place the valuation in context, subsequent to the valuation report I understand that a 3.43 acre site on Harold's Cross Road, about 1 km from the site, achieved a price in excess of €15 million, or more than €4.367 million an acre, in mid-2017. That is only one example which provides a context. I reiterate what Deputy Thomas Byrne said about transparency and the independence of the Valuation Office, which is made up of civil servants. I know the Deputy is not questioning the office's valuation, but he does raise a very important issue in the context of the overall bundle of money that is available that the sum of €23 million is sizeable.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I am happy to ask the officials to look at the matter again. There has been ongoing engagement on the site going back to 2016. I hope the information which will be provided on the website tomorrow morning will be comprehensive but if Deputy Thomas Byrne needs further information I will be happy to work him. The issue is new to me as of yesterday and I have been briefing myself on it. One thing I have learned is that when there is a sale from one State body to another they are removed from the equation and that is the reason it was so important to set up the Valuation Office, which is an important bridge in that regard. I can ask one of my officials to phone the Deputy if needs be.The information will be on the website tomorrow morning.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I thank the Deputy and I look forward to working with her. I will reiterate what I said at the committee this morning. I see the committee providing a key role in my roadmapping and in how I perform my duties as Minister. I am certain about the knowledge the committee has built up during the past two and a half years. I want to continue with the conversation and bring it in to the construct that we are trying to put together for 2019. We want to work on a plan for 2019 but I want to have a more defined three-year action plan as well. I look forward to working with Deputy Funchion in that regard. School transport is a significant operation managed by Bus Éireann on behalf of the Department. Bus Éireann is required to apply the rules of the scheme equitably in the interests of all those using the service and in delivering value for money. The purpose of the school transport scheme is, having regard to available resources, to support the transport to and from school of children who reside in remote areas from their nearest school. In the 2017-18 school year in excess of 117,000 children, including more than 12,000 children with special educational needs, were transported in more than 4,500 vehicles every day to primary and post-primary schools throughout the country covering in excess of 100 million km annually at a total cost of almost €190 million in 2017. The scheme is under significant financial pressure arising from growing demographics and the increasing numbers of children with special educational needs seeking transport. Children are eligible for school transport if they satisfy the distance criteria, if they are attending their nearest school and if it is economically feasible to provide a service. In the latter case, children are eligible for a remote area grant to assist with transport. Children who are eligible for school transport and who have completed the application process on time have been accommodated on school transport services for the current school year where such services are in operation. Children who are not eligible for school transport can be facilitated where spare seats are available after eligible children have been accommodated. Where the number of ineligible children exceeds the number of spare seats available Bus Éireann allocates tickets for the spare seats on the basis of an agreed selection process.
Additional information not given on the floor of the House
 The terms of the scheme, which are regularly communicated, make it clear that concessionary places are not guaranteed and are allocated year to year. It is understood that the cases referred to by the Deputy relate to children who are not eligible under the rules of the scheme or who failed to complete the application process on time. Under the terms of the scheme, routes will not be extended or altered, additional vehicles will not be introduced, and larger vehicles or extra trips using existing vehicles will not be provided to cater for ineligible children. Making exceptions to this would effectively create an open-ended scheme with unquantified exposure to the Exchequer and the taxpayer for the resulting cost. Such an approach would not be in the public interest.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I appreciate the frustration of Deputy Funchion on this issue. I realise we are well into the first term. I can understand how frustrating this can be for parents. I will provide some background for the three areas in question. I will suggest something then that Deputy Funchion may decide for or against. Currently, three school transport services operate from the Paulstown and Gowran areas to Kilkenny city post-primary centre. Bus Éireann has confirmed that six children who are eligible for school transport did not submit payment details by the deadline. A total of 14 children who are not eligible for school transport were unsuccessful in obtaining seats for the 2018-19 school year. In Ballyhale there are two school transport services operating in the national school in Ballyhale. Bus Éireann has confirmed that three of the children who were eligible for school transport did not submit payment details by the deadline. A total of 12 children who are not eligible for school transport were unsuccessful in obtaining seats for the 2018-19 school year. However, under one of the transport services there are two trips in the afternoon: one at 2 p.m. and one at 3 p.m. A total of 11 of the 12 ineligible children have received tickets on the afternoon service only. The Minister of State, Deputy Halligan, has been working on this issue in several locations throughout the country. He is open to engaging with communities. He is not in the country at the moment but I will certainly ask him to meet Deputy Funchion to establish if there is any way that a local solution can be found to this important matter.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I am happy to speak to the Minister of State. I know several of my colleagues have contacted me on the matter as well. Maybe we can have a cross-party group meeting with the Minister of State to see if, as Deputy Funchion pointed out, there is a local solution. That is something I would be happy to pursue.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	As the Deputy has pointed out, my Department provided a comprehensive update to the Joint Committee on Education and Skills, of which he is a member, on 30 September last and has committed to providing updates regularly on the status of the 42 new schools to be provided over the next four years from 2019 to 2022. The current focus for my Department is to prioritise the 17 schools opening in 2019 so that patrons can be appointed and accommodation solutions can be put in place as soon as possible. My Department has appointed a project manager to assist this work, and potential interim accommodation solution options have been identified for the majority of the 17 schools. My Department's design and build programme will be the main delivery mechanism for providing permanent accommodation for the 42 new schools. A procurement process is under way to facilitate the appointment of a project manager who will assist my Department in the provision of permanent accommodation for the new schools to be established from 2020 onwards. A patronage process is ongoing in respect of the four post-primary schools due to open in 2019 and I expect to make an announcement shortly in this regard. A patronage process for the primary schools due to open in 2019 will commence shortly thereafter.
