JoeMcHugh	Mr. McHugh	2002-09-12	None	I move amendment No. 1:
In page 11, line 27, after "fish" to insert the following:", but for the avoidance of doubt does not include a sea-fishing boat".I welcome the Minister to the House and look forward to his views on the amendment. There is some ambiguity here and the reference to a "sea-fishing boat" might clarify the matter.
JoeMcHugh	Mr. McHugh	2002-09-12	None	That is correct. However, there is ambiguity with regard to the two amendments.
JoeMcHugh	Mr. McHugh	2002-09-12	None	I want them discussed and I would like to hear the Minister's reaction to them. There is a degree of ambiguity on which I would like the Minister to give an opinion.
JoeMcHugh	Mr. McHugh	2002-09-12	None	I move amendment No. 3:
In page 15, between lines 25 and 26, to insert the following subsection:"(8) The master of an Irish sea-fishing boat may depart from the terms of any notice under subsection (7) where exceptional circumstances (such as force majeure, the safety of the crew or the safety of the vessel) so require.”.We are all familiar with the concept of force majeure as it relates to the Department of Agriculture and Food in the context of exceptional circumstances. The Minister might outline his opinion on the fact that much grant aid, specification and regulation pertains to safety procedures on large and small boats. While I accept I am deviating to address issues that have recently come to my attention, what is the Minister’s opinion on the regulations and stipulations that crews of small vessels and fishermen must obey with regard to safety procedures?Much outstanding grant aid, which can average €3,000 to €4,000, is not available to fishermen. Some fishermen in the north west are still awaiting grants for safety procedures despite having gone through the required process and complied with existing regulations. Will the Minister expedite the grant aid due to many fishermen with small vessels?
JoeMcHugh	Mr. McHugh	2002-09-12	None	I wish to clarify a point for Senator Kenneally. In doing so, I am not saying he is alleging anything or telling me or my colleagues how we think. Fine Gael is not looking for short-cuts or any route other than that of obeying the rules and regulations. We are certainly not looking for loopholes whereby in certain instances a boat owner or fisherman could break the law. That is not the case.I used the opportunity presented by moving the amendment, albeit in a roundabout away, to make my point. We are all agreed on grant aiding fishermen to improve vessel safety and other provisions in line with regulations on a specific instance basis and trying to ensure boats use the proper port or do the right thing, but when one speaks to fishermen on a daily basis there seems to be a complete lack of confidence in the overall monitoring of the marine sector. That is no disrespect to or a poor reflection on the work of the Department. I am not trying to undermine the role played by the king-pins in the Department and that played by the enforcement officers in enforcing the regulations. Fishing is not a black and white industry and that is where the problem lies. Many fishermen take issue with the fact that on the one hand they have to obey quotas within certain zones — Irish fishermen are obeying them — while the other hand, fishermen from other countries can disobey them. That is where a lack of confidence comes into the system. On a related matter, there is an awareness that there is very little monitoring and regulation of factory ships. I am not saying that is the de facto position, but there is an awareness and an appreciation that the same rules and regulations are not being enforced in terms of the operations of factory ships.We are not talking about a grey area where certain rules can be considered differently. What fishermen are seeking in the fishing sector is common sense. I know people who write legislation but how does one legislate for common sense? I was at a mass recently where a priest said from the altar that common sense is most uncommon. We have a job to do in terms of legislation, but we must appreciate that we have ambassadors within the fishing sector who want to obey the rules, have a sustainable industry in the long run and work with the Department and with legislators. We should be working closer with them in terms of seeking their advice and their guidance. There are many proactive people in the fishing lobby and in the fishing representative organisations.This legislation is bad news for the industry. There may be a glimmer of light at the end of the tunnel with the early spring not having been as bad as previous years.
JoeMcHugh	Mr. McHugh	2002-09-12	None	In the Acting Chairman's field of health matters, she may find she digresses as well. This is not a single issue rather it concerns minor discretions and the punitive outcomes therefrom concern many fishermen. The Fine Gael Party is not willing or interested in going down the road of letting people off the hook or enabling them to slip through loopholes. I thank the Acting Chairman for her indulgence.
JoeMcHugh	Mr. McHugh	2002-09-12	None	I move amendment No. 4:
In page 15, subsection (8), line 27, after "the" to insert "seventh".I appreciate the sentiments expressed by the Minister. I will not digress as we are focusing on the same issue, which is discretions. I am a firm believer in listening to the views of the person on the street in respect of every industry. If one was to ask 1,000 people living in coastal areas what was their main concern, the general response would be that we sold out our fishing industry in 1973. A second group of people would reply that if we did not take the route we took in 1973, the structural investments in this country would not have come about. The debate between these two schools of thought will continue.Fishermen constantly tell other members of the public that Norwegian, Spanish and Danish boats fish in Irish waters. Last night, a man informed me that Czech boats can be found fishing in Irish waters, although I am not sure if this is true. What mechanisms are proposed at EU and national level to deal with foreign boats which are exceeding the quotas and working outside their territories and in zones where they have no right to be? I am aware that whistleblowing is a dangerous word to throw around, although it has been raised in respect of nursing homes. Could a whistleblowing mechanism, whereby people could inform on foreign boats committing indiscretions in Irish waters, be introduced to protect the Irish fishing industry?
