JoeMcHugh	Minister of State at the Department of Communications, Energy and Natural Resources	2002-09-12	None	The draft bioenergy plan was published in October and will undergo strategic environmental and appropriate assessments which will inform the content of the finalised plan. These assessment processes will commence shortly. The draft plan sets out the broader context for the development of the biomass sector, as well as the current status with regard to the range of policy areas that must be co-ordinated to create the conditions necessary to support the development of this sector. The REFIT, renewable energy feed in tariff, schemes are the primary means through which electricity from a range of renewable sources is supported. In this regard, electricity from biomass, including co-firing with peat, is already supported through REFIT. The draft bioenergy plan recommends the continuation of REFIT for electricity generated from biomass and that the scheme would be kept under review to assess the most cost-effective way to support co-firing of biomass with peat. The choice of technology is, however, ultimately a commercial decision for individual project developers and the fuel used at the Moneypoint plant is a matter for the operator. The Minister has no role or function in this regard. Notwithstanding this, there are several important issues that would demand further consideration before biomass could be used at Moneypoint. The conversion of Moneypoint to biomass would require significant levels of capital investment by the operator. Support tariffs substantially higher than those available for wind, the most cost-effective renewable technology in the electricity market, would also be required which could lead to increased electricity prices. Substantially more biomass than is available domestically would be required with large amounts of the resource having to be imported leading to uncertainty in security of supply. The sustainability of transporting large amounts of imported biomass would also be a cause for concern. The commitment of substantial amounts of biomass to Moneypoint would divert scarce biomass away from the renewable heat sector where biomass can be used more efficiently and where fewer alternative technologies exist.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I agree with the Deputy that biomass has a role in the bioenergy sector. It is hoped that biomass will account for 5% of the renewable electricity targets for 2020. Bord na Móna’s peat-generating plant in Edenderry, County Offaly, has been using biomass. It is expected the plant will apply to the Department under the REFIT scheme. The ESB, however, has so far not given any indication of using biomass at its power station in Lanesboro, County Longford. While transportation costs are a factor, the real concern is with the renewable heat sector. Biomass is more efficient in this regard. Unlike wind, it is also a scarce resource. While there are constraints in its use, I accept there is potential in the use of biomass.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	The Deputy and I are on the same page with regard to the potential of this sector. If officials have not examined the case in the United Kingdom to which the Deputy referred as part of the consultation process on the draft bioenergy plan, I will ensure they do so. Realising the potential from forestry presents cross-departmental opportunities. I will contact the Minister of State, Deputy Tom Hayes, to examine this potential. The way forward is to take a concerted, constructive and organised approach.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	Ba mhaith liom mo bhuíochas a ghabháil leis an Teachta as ucht a teachtaireacht dearfa agus guím Nollaig shona air fosta. Work on the development of a definitive energy policy is continuing. More than 1,240 written submissions were received arising from the public consultation process by the deadline of the end of July last. The Department is continuing to consider these submissions and engaging, through a series of seminars, with citizens and interested stakeholders, to ensure all views are heard and understood. It is also seeking to ensure that the assumptions on which the final policy paper will be written are tested and accurate so as to produce a dynamic and responsive evidence based framework, which will allow us to achieve a balance between sustainability, security and competitiveness challenges and opportunities. Our overarching energy policy objective is to ensure secure and sustainable supplies of competitively priced energy to all consumers. While fossil fuels will remain part of the energy mix for some time, progress is being made towards increasing the share of renewable energy. The 2009 EU renewable energy directive set Ireland a legally binding 16% target from renewable sources by 2020, to be achieved through electricity, heat and transport.  The REFIT schemes underpin the development of a range of renewable electricity technologies, including hydro, biomass combustion, biomass combined heat and power, landfill gas and onshore wind. To date, wind energy has been the most cost-effective renewable technology in the electricity market, contributing most towards the achievement of the 2020 target. Work on the design of future incentives for renewable generation will commence next year. Any incentives will ensure maximum value for the electricity consumer and an appropriate return to project developers.  It should also be noted that the building regulations support the uptake of renewable heat. The draft bioenergy plan recommends the introduction from 2016 of a renewable heat incentive for larger heat users to change to renewable source heating solutions. In the transport sector, the biofuels obligation scheme and grants for purchasing electric vehicles underpin renewable energy deployment.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	We are moving into a new phase in which we must be ambitious about what can be achieved. Whether using biofuels or providing grants for electric vehicles, we must consider all options. I have here a statistic on the biofuel obligation which will give the Deputy an idea of changes taking place in this area. The biofuel obligation increased from 4% to 6% from January 2013 and further increases will be required in future years if we are to comply with the renewable energy directive. The requirement for increased amounts of biofuel will incentivise the sustainable growth of the Irish biofuels market, which will support indigenous biofuel producers and expand the sustainable indigenous production of biofuels. In 2013, for example, 150 million litres of biofuel were placed on the Irish market. We must be ambitious and examine international best practice. Every politician in the House is in contact with individuals involved in the renewable energy industry or university research in this area. A forum is also required in the House to advance new ideas on renewable energy. Officials in the Department are open to having such an engagement.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	The introduction of wind energy is having a direct effect on price and creating a more competitive market. The development by EirGrid of east-west infrastructure in recent years has also contributed to the energy mix and introduced more competition. While final agreement has not yet been reached on the new INTERREG programme, it appears there will be a pillar focused directly on sustainable transport. This issue will affect the Deputy's constituency. Perhaps we need to have a conversation at this juncture about how the Department and Government can proactively feed into the INTERREG funding that will come on stream in 2015. The Deputy and I come from the same neck of the woods and our constituencies do not have access to sophisticated transport infrastructure. As we both come from the Border area, we will be in a position to target INTERREG funding under the sustainable transport pillar in the year ahead.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I thank the Deputy for his question. The national broadband plan aims to ensure that every citizen and business, regardless of location, has access to a high quality, high speed broadband service. This will be achieved through a combination of commercial investments and a State-led intervention in areas where commercial services will not be provided.  The commercial telecommunications sector is currently investing approximately €2.5 billion in network upgrades and I understand that over €18 million has been invested in broadband services in Kerry over the past 18 months. Approximately 1.6 million of the 2.3 million premises in Ireland are expected to have access to commercial high speed broadband services over the next number of years. These very significant investments represent a step-change in the quality of broadband services available. On 24 November last, a public consultation on a national high speed coverage map 2016 was launched. This allows all members of the public, be they business or residential, to identify whether their premises-home is included in the Government's proposed intervention. It also provides detailed information on a county-by-county basis as to which villages and townlands are to be included. The map can be accessed at www.broadband.gov.ie. The areas on the map marked blue will all have access to high speed broadband services of at least 30 Mbps from the commercial sector by end of 2016. The areas marked amber will require the intervention of the State. It is anticipated that speeds of at least 30 Mbps will be delivered through the Government's intervention and the network will be designed to cater for future increased demand from consumers and business. The next steps in this process will see a further public consultation on a detailed intervention strategy in mid-2015. A detailed procurement process will be undertaken in order to select a potential preferred bidder-bidders towards the end of 2015. In this regard, the Department will design a tender in a way that maximises efficiencies and keeps the cost to taxpayers as low as possible. It is expected that the physical build of this network will commence from 2016. This complex and ambitious project is a key priority for Government. It aims to conclusively address current connectivity challenges in Ireland.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	The reason the Minister introduced this intervention last month is to try to address the challenge of broadband service provision in Kerry and other parts of the country that do not have access to broadband, be that for businesses, primary schools, secondary schools or at a domestic level. The focus now is on whether the mix in this regard will be a combination of wireless and copper or fibre. The process is a complex one in that we must adhere to EU guidelines in relation to commercial services. Where commercial companies are unable to access services, State intervention will be provided. It is crucial that people who feel excluded make known their situation between now and June 2015. There is already engagement on this issue between the Department and Kerry County Council and other local authorities but we must ensure this engagement is ongoing.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I share those sentiments and can relate to the Deputy's argument. I have come across similar businesses. In regard to the specific business in Castleisland, if the Deputy forwards me the details, I will discuss it with my Department officials and seek to have them engage with the company. I also have responsibility for the Gaeltacht in County Kerry. Údarás na Gaeltachta is already engaging with the Department as part of the strategic consultation process to identify deficits and how we can move forward. Earlier I used the word "ambitious" in regard to renewable energy. With regard to broadband, we need to be strategically aggressive in our pursuit of broadband service provision. The situation in respect of the provision of broadband services is not dissimilar to that in which this country found itself in the 1920s with regard to rural electrification. Broadband is in a similar space to that of electricity in the 1920s in that it is necessary. As stated by the Deputy, we must do everything to combat the discrimination in terms of the rural-urban divide. I will work with the Deputy on any issues to do with County Kerry.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	I thank the Deputy for the question. The Eircode postcode has been designed, inter alia, to manage challenges around finding addresses in Ireland, specifically the fact that more than 35% of addresses are not unique. This issue underpins the solution adopted which will assign a unique seven-digit alphanumeric identifier to each address. The first three characters of the code, called a routing key, will be used to help sort mail, but it is not directly linked to counties, towns or other geographic features. A routing key will be shared by a number of properties in an area, and will become familiar, rather like the prefix on landline phone numbers. The second part of the Eircode postcode, the unique identifier, has four characters drawn from a carefully selected set of letters and numbers that identify each address. The Eircode design has a flexible structure with plenty of spare capacity. That means that it is future-proofed to allow for changes to buildings and new developments. There has been widespread support from public sector bodies and private businesses, with particular interest from the retail and financial industries, for the introduction of postcodes nationally. For example, Nightline, Ireland’s biggest independent logistics firm, is fully supportive of the introduction of Eircode. In addition, the emergency services and, in particular, the National Ambulance Service, have welcomed the introduction of Eircode as the codes will facilitate the speedier deployment of its services. The Freight Transport Association of Ireland and other bodies, as the Deputy has pointed out, have expressed concerns over the non-sequenced nature of Eircode. A sequential design has a number of drawbacks, including the potential to lead to the inability to assign a sequential Eircode postcode to new builds and to cope with the expansion in the number of addresses in the future. The cost to the Exchequer of the national postcode system over the ten-year cycle of the contract is expected to be €27 million, excluding VAT, with costs covering design, database upgrades, media and postcode distribution. An extensive public information campaign will commence early next year to inform the public about Eircode postcodes and promote their use. This will include outreach activities to ensure the public, especially the vulnerable and hard-to-reach, obtain information on Eircode in a timely manner. Eircode postcodes are expected to be launched by the middle of next year when every household and business in the country will receive a letter containing their postcode.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	The cost to the Exchequer of the national Eircode system over the ten-year cycle of the contract is expected to be €27 million, excluding VAT, with costs covering design, database upgrades, media and postcode distribution. The cost of the contract will be €16 million over the first two years and a further €1.2 million per annum for the remaining eight years of the contract. The bulk of the cost can be attributed to the dissemination and communications processes. The cost of designing the Eircode postcodes and associated databases is not a significant component of the overall cost. Capita, the company employed, has been paid €3.22 million, including VAT, to date on foot of delivery of agreed milestones. For further clarification, consultancy costs from 2010 to 2014 were €1.12797 million. PA Consulting received €941,000, including VAT, Mason Hayes & Curran received €141,000, including VAT, while other consultants received €44,000. The Deputy referred specifically to costs. On the cost to businesses and SMEs from the introduction of Eircode, Eircode postcodes will be made available to a variety of business users who can avail of the postcodes free of charge for a limited number of look-ups per day, approximately 15, from a dedicated website.
JoeMcHugh	Deputy Joe McHugh	2002-09-12	None	Rather than repeat what I said in my reply, I will revert to my officials. If there are other costs or ancillary costs, I will get the officials from the Department to shed more light on them. The important point about costs is something on which all Departments have to be focused, namely, efficiency. There is a lot of engagement with An Post, for example, in terms of data. It has a geodirectory and information systems. Where there are efficiencies and savings can be made, there is no doubt that the Minister, Deputy White, will ensure that will be done. If there are ancillary costs and a further breakdown other than the information available here, I will get officials to get in touch with the Deputy directly.
