AodhanORiordan	Minister of State at the Department of Justice and Equality (Deputy Aodhán Ó Ríordáin)	2011-03-09	None	I can speak to amendments Nos. 10, 36, 39, 49 and 215. I will first make some general comments about some of the contributions that have been made. I have to concur with much of what Senator Ivana Bacik said. This legislation is trying to clean up an area of public policy that has robustly failed over quite a prolonged period. We have had a Bill kicking around the place for 12 to 15 years. Finally, we have taken the protection piece out of that legislation in order to ensure new applicants have a more transparent and quicker protection process. The biggest problem with our system has been identified. Senator Trevor Ó Clochartaigh seems to be confusing this Bill with a direct provision Bill. This is not a direct provision Bill. Last week he wanted to abolish direct provision, with no sense of how he was going to house thousands of asylum seekers. He would just leave them go homeless and put them on the housing lists, I suppose, with no provision whatsoever for them. Now he is trying to conflate the two issues again. I stand over absolutely everything I said that the Senator has just quoted back to me, and more. This protection Bill is an effort to ensure we do not have people languishing in direct provision for years on end, or children growing up in it. That is the whole point of the exercise. I will attest to the recommendations of the working group on the protection system, which reported not just on direct provision but on the whole system. That was the whole point of the working group. I hate to remind Senators, but about 4,000 people who are seeking asylum here are not in direct provision. "The early enactment and implementation of a single procedure by way of the International Protection Bill as a matter of urgency" is one recommendation made in the report. Another is: "As an additional safeguard, an annual review of the system with a view to making recommendations to guard against any future backlogs...". Both recommendations are covered in the general aims of the Bill. The report also states: "The review should also look at the option of reducing the five year mark in future years as appropriate." That is in the general aims of the Bill. It also states: "Where the State does not opt-in to an instrument for discrete reasons [...], the State should give full effect to the remaining provisions in order to safeguard important common standards and to promote consistency in the application of protection procedures and standards across the EU". Again, that is in the Bill. "The International Protection Bill 2015 should reflect the general principle contained in the Convention on the Rights of the Child"; that is outlined also. "The International Protection Bill should clearly provide that all children have the right to lodge an application for international protection"; that is provided for in sections 14, 15, 34, 35 and 57. "In relation to separated children, work should be undertaken to clarify the position with regard to access to the protection process in practice and age assessment procedures"; that is provided for in sections 14, 24 and 57. I can go on if the Senators wish me to do so. "The International Protection Bill 2015 should be further scrutinised to ensure the rights of the child to be heard are given sufficient expression and protection"; that is provided for in sections 14, 15, 24, 34, 35 and 57. These are all recommendations from the working group report which are dealt with in the Bill. Remarkably, some NGOs and others have contacted me to say the working group report is on a shelf somewhere and is not being implemented. It is the only game and the only document in town. There is no other document or piece of paper from which anybody in the Department, including me and the Minister, Deputy Frances Fitzgerald, is working. That is the document we are using to drive though reforms in this area. "The International Protection Bill 2015 should contain a provision requiring decision-makers who take decisions in relation to children and those who interview them to have received and continue to receive appropriate procedural and substantive training"; that is provided for in sections 34 and 35. More of the recommendations are included in sections 15, 34, 35, 47, 57, 61, 62, 64, 72 and so on. Twenty-six of the recommendations are provided for. I might also say some of these recommendations will make other recommendations null and void.This is because if one gets people out of the system within six months, the entire idea of having access to the labour market after nine months will no longer be relevant, because everyone will have gone through the system by then. The entire point of what the Government is trying to achieve with this legislation is to ensure the avoidance of the inhumane reality of people living in centres for years on end. That is the entire point of this protection Bill because, as Members will be aware, the numbers are increasing. That is a fact, not a value judgment. While it used to be the case that Ireland dealt with numbers in the hundreds, it now is dealing with numbers in the thousands. This is simply what is being dealt with and is the way it is. This year, the number should be something greater than 3,500. That is not a value judgment; it is simply a statement of fact. The Government is trying to clean up the system under which there are 34 asylum centres nationwide, and has acknowledged that Ireland must opt into a system from which we previously had an opt-out clause. We must opt in and accept 4,000 refugees into Ireland because that is the humane thing to do, and meanwhile, an increasing number of people are coming here to claim asylum. The Bill will enable the Government to deal with that situation in a much more humane and compassionate fashion than has been the case in the past. I ask the Senator to not confuse the two issues - direct provision and the protection Bill. I am talking about what the Government is trying to do. The assumption is that somehow, within this legislation, the Government can deal with the system of direct provision. The entire point of this legislation is that people can be assessed quickly, humanely and transparently within a short time in order that they are not obliged to spend endless years in direct provision centres. I might also note that it does not matter what conditions are available in direct provision - I absolutely agree they must be robustly changed and improved in many of the centres - because people do not wish to live in them; they want to get a decision on their application. This is what they seek. The last point I will make, because the suggestion was that the Government is somehow keeping from people these recommendations and their effect on the Bill, is that officials from the Department worked on that document over the weekend to ensure it was available for Senators today. The documents were sitting in a pile outside the Chamber when I came in, which some Senators obviously did not notice on their way into the Chamber.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	On amendment No. 10-----
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	On amendment No. 10, I unfortunately cannot agree with Senator Jillian van Turnhout’s proposed amendment, which links with the recommendations of the working group. While the recommendation is desirable and I fully support its intent, the working group did not consider the potential impact on other areas of this Bill, including the fact that the Bill refers to the protection process and certain immigration provisions. Following extensive legal advice, I am satisfied the provisions in the Bill both ensure the intent of the recommendations and fulfil the policy of a Government that enabled such a protection to be included in the Constitution, as the Senator mentioned. The Senator’s amendments do not legally satisfy the advices the Government has been given and would have unintended consequences beyond the scope intended, which the Government cannot resolve at this Stage. The Government will continue to explore avenues to reassure all those who rightfully advocate for children’s rights that this Bill will ensure the best interests of the child are a primary consideration in the Irish protection process, ensuring that the best practice followed in our process will be embedded in the practices that result from the enactment of the Bill. While the Government was minded to accept this amendment and wished to so do, the advice of the Attorney General was to the contrary. However, the Government will not leave matters there and will work collectively with the Senator and others to ensure it can go some way towards what Senator Jillian van Turnhout is trying to achieve at a further Stage of the Bill. I cannot agree with amendment No. 36. Accompanied children are in the care of an adult who is taking responsibility for their care and protection, while unaccompanied children are in the care of the Child and Family Agency which has adequate safeguards for the best interests of the child.  I cannot agree with amendment No. 39, as it is appropriate that this legislation provide for the taking of such fingerprints, if necessary, under appropriate supervision. Unfortunately, I cannot agree to the proposed amendment No. 49. The appropriate safeguards in this regard already are in place and if there are doubts with regard to the age of an applicant, the Child and Family Agency is contacted immediately. Members of An Garda Síochána and immigration officers are well trained in this area and can be expected to err on the side of caution in dealing with matters in this regard.  I, unfortunately, cannot agree with amendment No. 215, as to include a general omnibus provision as suggested would amount to partial incorporation in the State of Article 33(1) of the UN Convention on the Rights of the Child.This would give rise to potentially discriminatory aspects in respect of Article 8 ECHR decision-making.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	Not at all.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	The Senator cannot do that.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	If Senator Trevor Ó Clochartaigh spoke to the Bill-----
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	The Senator clearly does not understand what he is talking about. I am embarrassed for him.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	I am embarrassed for him. He does not know what he is talking about.I cannot debate an issue with a Senator who does not know what he is talking about.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	The Senator does not have a clue what he is talking about.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	This is the International Protection Bill. It is not a Bill that deals with the direct provision system. I will try to explain it to the Senator in the simplest possible terms. The direct provision system is one in which a person resides while awaiting a decision. The International Protection Bill is about the system through which the person can get that decision. They are two very separate issues. If the Senator does not understand that then-----
