AodhanORiordan	Minister of State at the Department of Justice and Equality (Deputy Aodhán Ó Ríordáin)	2011-03-09	None	I thank Senator Darragh O'Brien. Section 1(4) applies with equal force to all four Houses of the Oireachtas officer posts under consideration in the Bill. In taking this approach the Government has in mind that the Houses of the Oireachtas Commission, under the chairmanship of the Ceann Comhairle, would have the latitude in the future to take decisions on the tenure of the relevant postholders which would be in the best interests of an effective and efficient Oireachtas Service. It does not see any justification for making a distinction between the Clerk of the Dáil and the other three posts. It is very conscious that if the amendment were to be accepted, there would be an anomalous position, whereby the occupant of the Clerk of the Dáil post would have a seven-year tenure, while those appointed to the other three posts after the departure of the existing occupants would potentially have a much longer tenure, until they reached normal retirement age. The Government strongly believes this would lead to much inflexibility in the management of the staff resources of the Oireachtas. It would also be at odds with practice in the public service generally. The Government and its predecessor are on record as wishing to afford the Houses of the Oireachtas Commission the opportunity to operate an homogenised management structure in the service. Explicitly mentioning in legislation the authority of the commission to specify lengths of tenure for the four main officer of the Houses posts is a significant step in this direction. The Government believes its proposals will amount to a significant transfer of power from the Executive to the Legislature, as in the Houses of the Oireachtas Commission. The Taoiseach is heavily involved in the process. The commission is representative of parliamentarians and will be fully attuned to their needs and demands. I draw Senators' attention to the fact that under the terms of the proposed legislation successful nominees for the posts of Clerk of the Seanad, Clerk Assistant of the Dáil and Clerk Assistant of the Seanad will be confined to serving members of the Oireachtas Service. This gives me very solid grounds for expecting that the successful candidates will have a wide experience of parliamentary and electoral procedure and the work of the various commissions such as the SIPO and the Referendum Commission, with which they are associated. The Government does not share the concerns expressed about adverse consequences for the work of these commissions or the conduct of elections. When the tenure of the holder of any of the three posts I have mentioned ends, the commission will be at liberty to decide whether to maintain the postholder in his or her posting or transfer him or her to a post in the Oireachtas. A significant number of posts in the service are of equivalent rank such as principal officer or assistant principal officer. In the light of the points I have made, the Government is not prepared to accept the amendment.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	I thank Senators for their contributions. I appreciate where people are coming from in respect of this issue.  Senator Darragh O'Brien mentioned the Ceann Comhairle. The Ceann Comhairle is the chairman of the Houses of the Oireachtas Commission, not just the Dáil, and the commission is representative of parliamentarians. This Government and the previous one are anxious to give the commission maximum flexibility. That is the motivation behind the Bill. As in every other facet of the public service, flexibility is required, and we are trying to ensure we can maximise the potential for flexibility. In terms of the points being made about fixed terms - I did give the example of seven years - Secretaries General of Departments are also appointed for fixed terms; therefore, there is a precedent for this within the public service.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	I would like to respond to the reasonable questions asked about the office of the Clerk of the Seanad. Under the Bill, there are positions in the Oireachtas to which the Clerk of the Seanad could be transferred. While I appreciate that the Opposition amendment is intended to be constructive, its effect would be to leave officers in office for life without that mobility. It would leave the Clerk of the Seanad, for example, in office for life. I do not think that is necessarily the intention of the amendment, but it would be its effect.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	It is my understanding, based on the advice we have been given, that it is not unusual for principal officers in the public service to have fixed terms.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	I reiterate that it is the intention to fill the posts from within the Oireachtas. The main reason I do not propose to accept the amendment is that the proposal, if implemented, would leave officers in situ for life.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	The Senator and I will not agree on this issue. To be constructive, I will repeat the advice available to me. The current arrangement under the 1959 Act is left in place, which means that the Clerk of the Seanad can remain until the age of 65 years.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	I thank Senator Darragh O'Brien and the Leader of the House for coming to an accommodation on the previous amendment. I remind Senators that it is always a benefit to everyone if the hyperbole is kept to a minimum. To suggest this will rock the very foundations of the entire public service is stretching it seeing as the legislation only affects the Oireachtas. On the matter raised by Senator Paul Bradford, it was discussed when the Bill was proceeding through the Dáil. The Government was not prepared to accept the amendment proposed in that Chamber and is not prepared to do so now. It is because it is not believed there is any justification for transferring responsibility for this matter to the Secretary General. The Houses of the Oireachtas Commission has a statutory function in preparing guidelines for Members in the use of accommodation following dissolutions. The office of the superintendent supports the commission in carrying out its statutory function. Following on from this, the matter of accommodation is for the Chief Whip and the other Whips. In the event of difficulties, the matter is decided upon by the Ceann Comhairle in his capacity as chairperson of the Houses of the Oireachtas Commission. The Ceann Comhairle's decision is final. The proposed amendment will reduce the powers of the Ceann Comhairle and the commission and the Government would be unwilling to become involved in the matter which is for the Legislature to deal with. In addition, implementation of the proposal would lead to the Secretary General and Clerk of the Dáil being caught up in a political matter.My colleague, the Minister for Public Expenditure and Reform, Deputy Brendan Howlin, stated in the Dáil:[T]he proposed amendment would, in my judgment, ultimately reduce the powers of the independently elected Chair of Dáil Éireann to make decisions in the event of disagreements or disputes. My honest view of what is right is this is a better way than giving it to any administrator who would be caught in a political controversy ... and this is not a fair or reasonable place to put any administrator in the House.This remains the Government view and, accordingly, I am not prepared to accept the amendment.
AodhanORiordan	Minister of State at the Department of Justice and Equality (Deputy Aodhán Ó Ríordáin)	2011-03-09	None	In accordance with Standing Order 136, I wish to direct the Clerk to make a number of minor drafting corrections to the text of the Bill. They are corrections of a verbal or formal nature which are being made in the interests of textual clarity and do not result in any change to the substantive meaning of that text. The changes are as follows: in page 3 of the Bill, line 26, to delete the comma after "respects"; in page 3 of the Bill, line 27, to delete the comma after "insolvent debtors"; in page 24 of the Bill, line 8, to delete "the" where it secondly occurs; in page 33 of the Bill, line 28, to delete the colon after "modifications" and replace it with a dash; in page 33 of the Bill, line 31, to delete the semicolon after "arrangement" and replace it with a comma; in page 33 of the Bill, line 33, to delete the semicolon after "section" and replace it with a comma; and in page 34 of the Bill, line 1, to delete "the" where it secondly occurs.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	No; the amendments concern different lines in the Bill.
AodhanORiordan	Deputy Aodhán Ó Ríordáin	2011-03-09	None	They were actually notified to the Bills Office.
