Holly-Cairns.D.2020-02-08	2023-01-18	written	dail33	 1061. Deputy Holly Cairns asked the Minister for Further and Higher Education, Research, Innovation and Science his engagement with the Minister for Health to increase the number of graduates from clinical therapies, including but not limited to occupational therapy, physiotherapy, speech and language therapy and psychology to address shortages in the health services. [2427/23] 
Brendan-Howlin.S.1983-02-23	2023-01-18	written	dail33	 1062. Deputy Brendan Howlin asked the Minister for Justice if he met with the Legal Aid Board in 2022; if he has received any request from the board for additional staff resources in recent times; if he will review the supports currently available for this important work; and if he will make a statement on the matter. [63153/22] 
Ivana-Bacik.S.2007-07-23	2023-01-18	written	dail33	 1063. Deputy Ivana Bacik asked the Minister for Justice his views on the need to collate data on the number of assaults perpetrated against transport workers, such as taxi drivers, bus drivers, and rail staff; and if he will make a statement on the matter. [63187/22] 
Bernard-Durkan.D.1981-06-30	2023-01-18	written	dail33	 1064. Deputy Bernard J. Durkan asked the Minister for Justice if the requisite visas and residency permits can issue in the case of persons (details supplied); and if he will make a statement on the matter. [63222/22] 
Rose-Conway-Walsh.S.2016-04-25	2023-01-18	written	dail33	 1065. Deputy Rose Conway-Walsh asked the Minister for Justice if any consideration is being given to extending visa-free travel to tourists from Colombia as was done in Britain on 9 November 2022; and if he will make a statement on the matter. [63224/22] 
Rose-Conway-Walsh.S.2016-04-25	2023-01-18	written	dail33	 1066. Deputy Rose Conway-Walsh asked the Minister for Justice the rationale for outsourcing visa application in Colombia to a company (details supplied); the duration and annual cost of the contract; the number of countries in which the company has responsibility for processing applications for Irish visas; and if he will make a statement on the matter. [63226/22] 
Catherine-Murphy.D.2005-03-11	2023-01-18	written	dail33	 1067. Deputy Catherine Murphy asked the Minister for Justice if he and or his officials undertook any due diligence in the context of security and duty of care to service users in respect of the renting of a premises (details supplied) in Waterford; and if his attention has been drawn to concerns in respect of service users. [63281/22] 
Bernard-Durkan.D.1981-06-30	2023-01-18	written	dail33	 1068. Deputy Bernard J. Durkan asked the Minister for Justice if applications for naturalisation have been submitted in the case of persons (details supplied); and if he will make a statement on the matter. [63282/22] 
Jennifer-Murnane-O'Connor.S.2016-04-25	2023-01-18	written	dail33	 1069. Deputy Jennifer Murnane O'Connor asked the Minister for Justice the number of semi-automatic centre fire rifles that have been licensed by An Garda Síochána in each of the years 2015 to 2022; if he has plans to adjust this date; if he will instruct his Department to consult with persons who own such firearms before signing off on such legislation via an appointed group; and if the State will compensate Irish citizens for their loss of property given that this proposal will affect persons who have invested large sums in these firearms in some cases (details supplied).  [63321/22] 
Bernard-Durkan.D.1981-06-30	2023-01-18	written	dail33	 1070. Deputy Bernard J. Durkan asked the Minister for Justice if a visa application will be considered in the case of a person (details supplied); and if he will make a statement on the matter.  [63336/22] 
