Mary-Lou-McDonald.D.2011-03-09	2023-02-14	oral	dail33	 1. Deputy Mary Lou McDonald asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [4084/23] 
Ivana-Bacik.S.2007-07-23	2023-02-14	oral	dail33	 2. Deputy Ivana Bacik asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [5719/23] 
Seán-Haughey.S.1987-04-25	2023-02-14	oral	dail33	 3. Deputy Seán Haughey asked the Taoiseach when the Cabinet committee on European Union and international affairs will next meet. [5758/23] 
Ruairí-Ó-Murchú.D.2020-02-08	2023-02-14	oral	dail33	 4. Deputy Ruairí Ó Murchú asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [5851/23] 
Richard-Boyd-Barrett.D.2011-03-09	2023-02-14	oral	dail33	 5. Deputy Richard Boyd Barrett asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [5891/23] 
Paul-Murphy.D.2014-10-10	2023-02-14	oral	dail33	 6. Deputy Paul Murphy asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [5894/23] 
Ruairí-Ó-Murchú.D.2020-02-08	2023-02-14	oral	dail33	 7. Deputy Ruairí Ó Murchú asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [6864/23] 
Mick-Barry.D.2016-10-03	2023-02-14	oral	dail33	 8. Deputy Mick Barry asked the Taoiseach when the Cabinet committee on European Union and international affairs will next meet. [6918/23] 
Rose-Conway-Walsh.S.2016-04-25	2023-02-14	oral	dail33	 9. Deputy Rose Conway-Walsh asked the Taoiseach when the Cabinet committee on EU and international affairs will next meet. [6947/23] 
Mary-Lou-McDonald.D.2011-03-09	2023-02-14	oral	dail33	 10. Deputy Mary Lou McDonald asked the Taoiseach if he will report on the role of his Department in the north-east inner city initiative. [4086/23] 
Ivana-Bacik.S.2007-07-23	2023-02-14	oral	dail33	 11. Deputy Ivana Bacik asked the Taoiseach if he will report on the role of his Department in the north-east inner city initiative. [5720/23] 
Gary-Gannon.D.2020-02-08	2023-02-14	oral	dail33	 12. Deputy Gary Gannon asked the Taoiseach if he will provide an update on the work of the north-east inner city task force. [5887/23] 
Richard-Boyd-Barrett.D.2011-03-09	2023-02-14	oral	dail33	 13. Deputy Richard Boyd Barrett asked the Taoiseach when the Housing for All progress report for quarter 4 2022 will be published. [4417/23] 
Paul-Murphy.D.2014-10-10	2023-02-14	oral	dail33	 14. Deputy Paul Murphy asked the Taoiseach when the Housing for All progress report for quarter 4 2022 will be published. [4420/23] 
Ivana-Bacik.S.2007-07-23	2023-02-14	oral	dail33	 15. Deputy Ivana Bacik asked the Taoiseach when the Housing for All progress report for quarter 4 2022 will be published. [5721/23] 
