#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	0	The Taoiseach has a different personality from his predecessor.  While sometimes I despair for our country, I admire the resilience and patience of our people.  One of the most shameful acts in political life has been the decision of the Minister for Education and Science to remove teachers from 900 special needs pupils——
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	1	Hear,  hear.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	2	——at a time when we speak of fairness, solidarity, the type of people we are , the need for us all to put our shoulders to the wheel and at a time of financial turmoil and uncertainty.  The Taoiseach has an opportunity to break the golden circle of developers, banks, regulators and Government.  Far too cosy cartels have existed to the consternation and deep anger of people on the streets.  We are in a mess where the Fraud Squad is investigating, the Committee of Public Accounts cannot call before it people to give evidence in terms of public accountability——
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	3	Hear, hear.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	4	——we continue to deal with the entrails of a range of tribunals and nobody in Government accepts responsibility for any actions of Government.  We are in this mess not because Fianna Fáil policies have failed but because they have succeeded.  As the Minister for Finance has said, this is where the people wanted us to go and the position at which they wanted us to arrive.  We have now come to a shuddering halt.The transfer of €7 billion from Irish Life & Permanent to Anglo Irish Bank took place when there was a run on that bank during the final quarter of the financial year.  Was the Government aware of the extent of the transfer involved?  Did the Financial Regulator inform the Government of the transfer of €7 billion from Irish Life & Permanent to Anglo Irish Bank?  More important, did the treatment of that transfer of money, either as a loan or as a deposit, not send out a misleading statement or perception to shareholders of both institutions and to international markets?The Financial Regulator knew about this.  The Minister for Finance told us in the House that Anglo Irish Bank was being nationalised owing to the unethical loan practises of the previous chairman.  If that were the case and the Financial Regulator informed the Department of Finance of the transfer, how can the Taoiseach justify the Department of Finance signing off on a special  bonus of the type awarded to the previous Financial Regulator?  I accept he has statutory entitlements but this payment goes beyond normal terms and conditions.  Given the Financial Regulator knew of the transfer of €7 billion, a massive deposit, by Irish Life & Permanent to Anglo Irish Bank, can the Taoiseach justify that payment and will he explain to the House why that happened?
#DinnyMcGinley	unknown-#DinnyMcGinley-party	unknown-#DinnyMcGinley-dob	unknown-#DinnyMcGinley-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	5	They broke no law.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	6	It is important to point out that these issues with Anglo Irish Bank are the subject of various investigations.  This is based on information from the Financial Regulator and the due diligence exercised, which was undertaken as part of the planned recapitalisation of the bank.  The information was also provided by the new board of the bank.  I am confident the new board, appointed by the Minister for Finance, under the chairmanship of Donal O'Connor will follow up on all of these issues.  The Director of Corporate Enforcement is also conducting an investigation independently in that respect.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	7	Who wrote that?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	8	The new board is also reviewing all the corporate governance practices of the bank and will put arrangements in place to guide the bank in the future.It is important that Anglo Irish Bank customers and depositors can be sure their savings are being safeguarded.  While I understand people's anger about these matters, it is action that will deal with this issue.  There is a very serious situation with which we must deal.  As the House knows, we brought forward a guarantee system in September in order to bring stability to the banking system in the interests of protecting businesses, protecting as many jobs as is absolutely possible and making sure people can conduct their business in the normal way with a functioning banking system.  That guarantee will be paid for by those who avail of it to the tune of approximately €1 billion during the course of the term in which the guarantee is provided to those institutions.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	9	To pay the directors.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	10	As the House knows, we are also in the process of finalising arrangements regarding recapitalisation.  The recapitalisation of banks is about ensuring once again that we provide much-needed stability in the banking system for the benefit of the real, wider economy.  The portrayal of the recapitalisation policy as being in some way simply for the provision of bankers is incorrect.  It is about maintaining stability in the banking system at this critical time.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	11	It is about bonuses and pay-offs.  The Taoiseach has no moral compass.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	12	On executive remuneration, under the guarantee scheme that was enacted here in September there is a remuneration oversight committee which will report to the Minister for Finance in the coming weeks and which will deal with all of those issues, rightly so.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	13	Another committee.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	14	On severance payments for the Financial Regulator, in a reply yesterday the Minister for Finance outlined the factual situation whereby the regulatory authority informed the Minister for Finance that pension benefits are payable in accordance with the Central Bank and Financial Services Authority of Ireland superannuation scheme.  I also understand that the former chief executive had two years remaining on that contract, but having regard to independent legal advice and his exclusive availability to the authority for a period of three months, the authority agreed to payments of an additional €151,500——
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	15	He should have been fired for gross incompetence.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	16	——which is equivalent to six months remuneration plus an additional two months salary to the former chief executive.  That is the decision of the regulatory authority in regard to that particular matter.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	17	Does the Taoiseach believe it is right?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	18	Does the Taoiseach stand over it?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	19	I make the point that we are in a very serious situation that must be handled calmly.  Anger alone, while understandable and justifiable in many respects in terms of the history behind all of this, will not be the solution to the problem.  Action is needed.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	20	There is no action, certainly no commensurate action.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	21	The Government is determined to take that action during the course of today as part of an ongoing response to ensuring we maintain stability in our banking system at a very difficult time internationally and domestically.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	22	I asked two questions.  Did the treatment of the transfer of €7 billion from Irish Life & Permanent to Anglo Irish Bank send out a misleading perception of the strength of the bank and therefore have an impact on shareholders and on the international markets in the way they considered this?  That is the question.
#MichaelCreed	unknown-#MichaelCreed-party	unknown-#MichaelCreed-dob	unknown-#MichaelCreed-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	23	Did the Government know about it?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	24	The Taoiseach has not justified in any way the special bonus for the former regulator.  The Minister for Finance could have sacked the regulator if he felt he was not up to his job, in which case all of these matters would have fallen.  There is clearly a need for the Taoiseach to smash this circle once and for all, and to be seen to do that in such a way that if people who accept positions of responsibility abuse those positions or fail to live up to their remit, these special golden handshakes should not be paid.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	25	Hear, hear.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	26	I understand the Government is due to announce its recapitalisation programme today or tomorrow, certainly this week.  First, within that recapitalisation programme, is the Taoiseach looking for guarantees that pools of money will be made available for mortgages for first-time buyers, for small and medium-sized enterprises and for sufficient funds to enable existing businesses that might be in distress to trade their way out of that?Second, will he insist that remuneration levels for top executives will not be dealt with by percentage but will be capped?  There are many people in this country who have expertise in the financial area and who would willingly work in the nation's interest for a capped level of remuneration, not a reduction of expenses, where salaries are still extraordinarily high by Irish standards.Finally, I have continuing doubts about the consequences of putting €7 billion of taxpayers' money into a recapitalisation programme.  While I called for such a programme last November as a forerunner of an operational banking system, this may not be the most prudent use of taxpayers' money and the Government could well find itself in a situation where it is coming back for more at some time in the future.  Can the Taoiseach justify the Government's proposal to take €7 billion of taxpayers' money to bridge a gap that is clearly of unknown depth and unknown consequence?
#MichaelCreed	unknown-#MichaelCreed-party	unknown-#MichaelCreed-dob	unknown-#MichaelCreed-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	27	Does the Taoiseach know about the €7 billion?
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	28	May I answer the question?  The new board of Anglo Irish Bank obviously took a view in regard to this question.  Investigations are being conducted of foot of this and that process must be given the opportunity to go through its various stages, which is being done.  The investigations are ongoing in regard to that matter.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2009-02-11 00:00:00	Prelude	29	When did the Taoiseach become aware of it?
