#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	0	No apologies have been received. I remind members and officials to ensure that their mobile phones are switched off for the duration of the meeting because they interfere with the broadcasting equipment, even when in silent mode. This meeting has been convened to allow us to resume our consideration of the Higher Education Authority Bill 2022. I remind members of the constitutional requirement that they must be physically president within the confines of Leinster House in order to participate in public meetings. I will not permit a member to participate where they are not adhering to that constitutional requirement. Any member who intends to participate from outside the precincts is asked to leave the meeting. Should a vote be called, members must be physically present in the committee room in order to vote. I welcome the Minister for Further and Higher Education, Research, Innovation and Science, Deputy Harris, and his officials. We will now proceed with our consideration of the Bill.
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	1	Amendments Nos. 84 to 87, inclusive, are related and may be discussed together. Amendments Nos. 85 and 86 are physical alternatives to No. 84.
#RoseConwayWalsh	unknown-#RoseConwayWalsh-party	unknown-#RoseConwayWalsh-dob	unknown-#RoseConwayWalsh-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	2	I move amendment No. 84:In page 33, to delete lines 30 to 34 and substitute the following:“35. (1) An tÚdarás shall prepare a performance framework for the higher education and research system (in this section referred to as a “performance framework”) at intervals of not less that once every 5 years and may publish the performance framework in such manner as it considers appropriate.(2) An tÚdarás shall, for the purpose of preparing a performance framework, consult with—(a) representatives of students attending designated institutions of higher education,(b) designated institutions of higher education or their representative bodies, and(c) such other bodies or persons as the Minister considers appropriate.”This is a straightforward amendment. Together with those in the sector, we feel that there is a need for specific reference to the groups which, at a minimum, will be consulted in the preparation of the performance framework. The Minister has brought forward an amendment to the same effect, which is positive.
#SimonHarris	unknown-#SimonHarris-party	unknown-#SimonHarris-dob	unknown-#SimonHarris-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	3	I thank Deputy Conway-Walsh. She is entirely correct. I agree with her in that the only slight addition in my amendment, amendment No. 85, is the inclusion of a role for ministerial approval of the framework as well, so we are both landing in the same zone. Amendment No. 86 to this section seeks just to fix a typographical error. I propose that I move amendments Nos. 85 to 87, inclusive. I agree with Deputy Conway-Walsh that we have addressed amendment No. 84 through those amendments.
#RoseConwayWalsh	unknown-#RoseConwayWalsh-party	unknown-#RoseConwayWalsh-dob	unknown-#RoseConwayWalsh-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	4	I will withdraw amendment No. 84 on the basis that its provisions are included in the Minister's amendment.
#SimonHarris	unknown-#SimonHarris-party	unknown-#SimonHarris-dob	unknown-#SimonHarris-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	5	I move amendment No. 85:In page 33, lines 30 and 31, to delete “An tÚdarás, following consultation with the Minister, shall, prepare in such manner as it considers appropriate” and substitute “An tÚdarás shall, with the approval of the Minister, prepare and establish”.
#SimonHarris	unknown-#SimonHarris-party	unknown-#SimonHarris-dob	unknown-#SimonHarris-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	6	I move amendment No. 86:In page 33, line 33, to delete “of not less that” and substitute “of not less than”.
#SimonHarris	unknown-#SimonHarris-party	unknown-#SimonHarris-dob	unknown-#SimonHarris-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	7	I move amendment No. 87:In page 33, between lines 34 and 35, to insert the following:“(2) An tÚdarás shall, for the purposes of preparing or amending a performance framework, consult with—(a) representatives of students of designated institutions of higher education,(b) designated institutions of higher education or their representative bodies, and(c) such other body or person as An tÚdarás considers appropriate.”.
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	8	Amendments Nos. 88 to 90, inclusive, are related and will be discussed together.
#SimonHarris	unknown-#SimonHarris-party	unknown-#SimonHarris-dob	unknown-#SimonHarris-constituency	speech	unkown-language	2022-04-27 00:00:00	Higher Education Authority Bill 2022: Committee Stage (Resumed)	9	I move amendment No. 88:In page 34, line 11, after “section 33,” to insert the following:“taking account of the diversity of functions, objects and priorities of different higher education providers,”.Amendment No. 88 recognises the diversity of functions, objects and priorities of different higher education providers in preparing the performance framework. This amendment provides that the Higher Education Authority, in preparing the performance framework, should have regard to the strategy for tertiary education, taking account of the diversity, which is important in this sector, of functions, objects and priorities of different higher education providers. For example, the research-intensive aspects of the universities is an example of a point of differentiation from some other institutions. This is another section on which Deputy Conway-Walsh and I engaged with the sector. Deputy Ó Ríordáin and Deputy Conway-Walsh's amendments Nos. 89 and 90 seem to endeavour to address the same matter. I engaged with the sector in bringing forward my amendment. Without in any way seeking to speak for the Deputy, I think we are largely trying to land at the same point. I fully understand the purpose of amendments Nos. 89 and 90 and have brought forward amendment No. 88 to endeavour to address the matter.
