#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	0	This question is posed in the aftermath of the appalling atrocities in Paris. Understandably, it seeks to establish what review the Minister has conducted of the role and capability of the Defence Forces in dealing with a similar attack, were one to occur here. The Minister has indicated that such an attack is unlikely, describing the risk of one taking place as low. Nonetheless, we all want to be sure that we have the capacity to respond.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	1	The Deputy asks a reasonable question. Primary responsibility for the internal security of the State rests with the Department of Justice and Equality and An Garda Síochána. Among the roles assigned to the Defence Forces in the White Paper on Defence is the provision of what is known as aid to the civil power, ATCP, which in practice means providing assistance and support to An Garda Síochána when requested to do so.  There is ongoing and close liaison between An Garda Síochána and the Defence Forces regarding security matters, including aid to the civil power deployments. A wide variety of military training activities is specifically designed to counter or respond to possible security emergencies. Regular co-ordination and liaison meetings also take place between the Defence Forces and An Garda Síochána on ATCP issues. The full spectrum of Defence Forces personnel and equipment is available for deployment in response to any security issue or other emergency that may arise. Within the Defence Forces, both the Ordnance Corps and the Army Ranger Wing specialise in providing an immediate response to emergency incidents that might require their highly specialised capabilities. The Ordnance Corps consists of a number of explosive ordnance disposal teams which are on standby 24/7 to respond when a request for assistance is received from An Garda Síochána to deal with suspect devices. It is worth noting to the House that there have been 500 such call-outs in the last three years and that the Defence Forces have never failed to deal comprehensively and safely with any of those challenges. The Army Ranger Wing is an integral unit of the Defence Forces whose roles include provision of specialist ATCP support to An Garda Síochána. The need for a high level of preparedness to deal with any requests for special forces operations is inherent in the unit's mission. Members are trained to the highest levels of motivation, physical fitness and skill-at-arms for their specialist role. The Army Ranger Wing is on standby to be called upon to undertake duties in any part of the country.
Additional information not given on the floor of the House
 I confirm that the Defence Forces keep their operational plans and response capabilities for dealing with a wide range of threats under constant review. I also confirm that a further review of operational plans has been instigated by the Defence Forces in light of the dreadful terrorist attacks that occurred in Paris just over a week ago. It is my priority as Minister for Defence to ensure that the operational capacity of the Defence Forces is maintained to the greatest extent possible. On an ongoing basis, I receive advice in this regard from the Chief of Staff and he has confirmed to me that he is satisfied that the Defence Forces are equipped and resourced to respond as appropriate to any such events were they to occur in this State.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	2	I thank the Minister for his reply. I put a written question to the Minister last week on the Army Ranger Wing at which time he indicated that he was not in a position to respond. I note, however, that today the Irish Independent appears to have been briefed and informed that the White Paper covers the extension of the Army Ranger Wing's capacity by approximately 50%. The make-up is of the order of 100 personnel. Has the Minister given any thought to an independent review of our capacity and in particular that of the Defence Forces to act as an aid to the civil power? Was the terminology the Minister used when describing the risk as low somewhat inaccurate and is not the accurate term for the current risk "moderate"?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	3	The description of the threat assessment, which has not changed for a number of months including in the aftermath of the attacks in Paris, is "possible but not likely". On the capacity of the Defence Forces to respond we, of course, keep that under constant review. Another review of capacity was begun in the immediate aftermath of the Paris attacks. I rely on my Chief of Staff and the Defence Forces to give me regular updates on response capacity, which changes all the time. From a military, policing or intelligence perspective, no country in the world, regardless of scale or resources, can protect its citizens against all eventualities. We are learning that at our cost internationally. We will constantly look to best international practice, share information and learn lessons. Within the White Paper, we talk about the need for flexibility, modernisation, change and constant review processes. In fact, the new White Paper sets out that the Defence Forces will have a fundamental review every three years. Part of the assessment in putting together the White Paper included an insistence on increasing the resources going to special forces and the size of the Army Ranger Wing by 50%. That makes a great deal of sense in the context of what has happened subsequently.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	4	I welcome the proposed increase in the size of the Army Ranger Wing. There is no doubt about it. In respect of a catastrophe in Dublin, the Army Ranger Wing is based in the Curragh. In a written reply to me recently, the Minister indicated that we had eight helicopters with the capacity to transfer personnel. How readily available are crew for those eight helicopters and at what notice can they move? How quickly could we get them in the air and moving towards Dublin or whatever location nationally a disaster was occurring? Can the Minister tell the House what is the capacity of those helicopters? Is it 30 or 40 personnel or more?I understand that a ranger in full kit can occupy the space of two people on board a particular helicopter. Does the Minister have any proposal to acquire additional helicopters in order to deal with the eventuality of such an attack?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	5	While these are interesting questions, the Deputy will appreciate that it is not appropriate for me to discuss operational matters such as those about which he is asking, for example, response times.
#SeanOFearghaillFF	unknown-#SeanOFearghaillFF-party	unknown-#SeanOFearghaillFF-dob	unknown-#SeanOFearghaillFF-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	6	The people on the street are discussing them.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	7	I am sorry, but the people on the street should be reassured that we have An Garda Síochána, which is the primary response body in emergencies. Its emergency response units have been highly trained at home and abroad and have significant capacity. They are supported by Defence Forces personnel when called upon to do so. Speaking as the Minister with responsibility for the Defence Forces, we are ready to provide that capacity. We do it regularly in respect of ordnance. The Army Ranger wing is one of the best in the world at what it does in terms of its capacity, training, etc. There are ongoing conversations between the Defence Forces and the Garda to ensure that we constantly review, upgrade and assess the response capacity in order to respond to whatever threat may arise. It is important that I reinforce the message for those who may be listening. The threat levels in Ireland have not changed. The threat of an attack in Ireland is possible, but not likely. We all have a responsibility to reassure people in that regard.
#SeanCroweSF	unknown-#SeanCroweSF-party	unknown-#SeanCroweSF-dob	unknown-#SeanCroweSF-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	8	On 11 November, I attended a vigil in Merrion Square in support of serving and former Defence Forces members who claimed to have been affected by the anti-malarial drug Lariam. It was a moving ceremony and I heard disturbing stories from those present. I heard from former members who were still struggling with the negative effects that they believed had ruined their lives and from the parents of former soldiers who blamed Lariam for the suicides of their loved ones. Will the Minister consider meeting the Action Lariam for Irish Soldiers group to discuss these issues openly?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	9	I thank the Deputy for raising this issue, which Deputy Clare Daly has also raised repeatedly and on which she has submitted another question for later today. I am aware that the vigil took place. Since then, I have received a letter from the group seeking a meeting. I am more than happy to meet it. I will respond to it in the coming days and set up a meeting before Christmas. Since our last Question Time, I have held a detailed and long meeting on Lariam with our entire team in the Department of Defence and the Defence Forces, including the Chief Medical Officer and the other policy and medical experts and personnel. Following that Question Time, I met someone who had been affected by Lariam and subsequently put many of the questions that arose then to our experts to try to get answers. I will happily meet people who believe that they have been the victims of the consequence of taking Lariam as an anti-malarial drug. My only objective is to try to do the right thing to protect the health of our Defence Forces personnel while they are abroad in areas that are affected by malaria. It is a serious risk, as malaria is a killer and we need to protect our troops from it. How to do that and what drug to use are questions of judgment and medical assessment, that is, the screening process that people go through individually before being prescribed Lariam. I will refer to this matter again. Our expert group has been reconvened to examine our policy on Lariam. We are considering what is being done internationally. I expect the group to report to me around the end of January. I have no tie to Lariam. My only concern is to do what is right for our troops by taking the best possible medical advice and learning from the experiences of the many people who have been involved in making that decision. I suspect that I will have to answer more questions on this matter.
#SeanCroweSF	unknown-#SeanCroweSF-party	unknown-#SeanCroweSF-dob	unknown-#SeanCroweSF-constituency	speech	unkown-language	2015-11-24 00:00:00	Ceisteanna - Questions	10	We are all on the same page.The reason the questions are being asked continually is that we are all concerned about soldiers who have been affected negatively by the drug. One question they ask is whether the Minister is satisfied that, in all circumstances in which personnel have been asked to take Lariam, they have been given complete information on the possible side-effects. The Minister mentioned the inquiry group. We approached this during our last Question Time and the Minister said he was establishing the group. That is positive news for all those who have been affected. In the United Kingdom and other jurisdictions, there are ongoing inquiries. Has the Minister been following them? In the Irish case, the group is to sit privately to consider the matter, but in the United Kingdom, for instance, there is an open inquiry. Has the Minister considered having an open inquiry? Does he believe the route he is taking is quicker or more successful? As with all such matters, people express concern that the first priority of the State or Departments seems to be to protect the system where difficult events have occurred. An example is institutional abuse. Will the Minister consider opening up the inquiry so the public can see what is going on?
