#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	0	Before proceeding with business I wish on my own behalf and on behalf of the Members of Dáil Éireann to offer a cead mile fáilte, a most sincere welcome to Her Excellency Mrs. Meglena Plugtschieva, Deputy Prime Minister of the Republic of Bulgaria.  I express the hope that you will find your visit enjoyable, successful and to our mutual benefit.
#RichardBruton	Fine Gael	20450	unknown-#RichardBruton-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	1	Do we have a new diplomat?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	2	There is an unidentified object in the Distinguished Visitors' Gallery.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	3	There is a by-election out there.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	4	Tallaght is obviously being twinned.
#JohnODonoghue	unknown-#JohnODonoghue-party	unknown-#JohnODonoghue-dob	unknown-#JohnODonoghue-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	5	As Deputy O'Connor well knows, jealousy will get them nowhere.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	6	This morning we have another example of no senior Green Party Minister being present in the House.  Day after day it is as if they do not exist.  In fairness to Deputy Harney, she is in the Chamber for the opening of the Dáil session if she is around.Yesterday, the Governor of the Central Bank stated that he expects the economy to contract by at least 6% and that it will have contracted by 10% by the end of the year.  He cited unpublished estimates on what is now a very serious situation.  Two weeks ago, the Tánaiste stated the public finances were under control.  Last week, the Taoiseach indicated he was not aware of the scale of the problem until the Cabinet meeting where figures were produced.In light of all the calls, from the Minister for Finance and others, for national solidarity and requests for suggestions and constructive proposals, is the Taoiseach prepared to make available to Opposition spokespersons for finance the options and information being presented to the Cabinet by the Department of Finance in respect of spending options and raising revenue to deal with the crisis?  Is he prepared to make available the options sent to the Government by an bord snip which were transferred to it from every Department?  If we are to make any constructive suggestions or proposals in the national interest to deal with this financial crisis then at least we should be made aware of what is on the table.The presentation given in good faith by the Minister for Finance to Opposition spokespersons was very stark and bald in its outcome which was merely the shortfall in tax and the overspend on the current side but there was nothing in terms of the proposals being considered by the Government.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	7	With regard to what the Governor of the Central Bank had to say, he and many others have been revising not only national forecasts but international forecasts.  Last week we also saw this in the European Commission.  It is important to acknowledge that the situation creates a very serious challenge for this economy, as it does elsewhere.  It is particularly the case for Ireland and we intend to address the issue in the supplementary budget.With regard to the question raised by Deputy Kenny on any views the Opposition has or interaction that could take place, this would be a matter for the finance spokespersons and the Minister for Finance.  I must say, and Deputy Kenny is aware of this, that budgetary matters are confidential.  They are within the Government remit in terms of——
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	8	The Taoiseach will not play ball.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	9	——the budget itself.  We would welcome any possibility for debate or discussion in the House between now and then in a structured way that would assist the Opposition if it so wishes to contribute to an integrated packet of measures that will be necessary——
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	10	The Taoiseach should put the figures up.
#OliviaMitchell	unknown-#OliviaMitchell-party	unknown-#OliviaMitchell-dob	unknown-#OliviaMitchell-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	11	We will tell the Government but the Government will not tell us.
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	12	——in terms of the fiscal and budgetary situations.  The Government reserves its right and duty to make the decisions.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	13	In other words, the answer is "No".
#BrianCowen	unknown-#BrianCowen-party	unknown-#BrianCowen-dob	unknown-#BrianCowen-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	14	If the Opposition has views it wishes to express or if the spokespersons want to interact with the Minister for Finance in a way that is consistent with this approach, we have no problem doing it.
#PaulConnaughton	unknown-#PaulConnaughton-party	unknown-#PaulConnaughton-dob	unknown-#PaulConnaughton-constituency	speech	unkown-language	2009-03-11 00:00:00	Prelude	15	Nothing has changed.
