Seán-Sherlock.D.2007-06-14	2023-01-24	written	dail33	 73. Deputy Sean Sherlock asked the Minister for Finance if he will devise a scheme similar to the scheme for uilleann pipe makers for hurley makers, given the UNESCO intangible heritage status for the game of hurling. [59443/22] 
Pearse-Doherty.S.2007-07-23	2023-01-24	oral	dail33	 74. Deputy Pearse Doherty asked the Minister for Finance his views on introducing additional tax measures for developers and investors in the residential property market; if he agrees with a previously commissioned report (details supplied) that such incentives would represent a clear waste of scarce public resources and would lead to an increase in site and property prices; and if he will make a statement on the matter. [3149/23] 
Joe-Flaherty.D.2020-02-08	2023-01-24	oral	dail33	 75. Deputy Joe Flaherty asked the Minister for Finance the proposals he will be bringing forward in relation to income tax over the medium term; and if he will make a statement on the matter.  [2994/23] 
Pauline-Tully.D.2020-02-08	2023-01-24	oral	dail33	 76. Deputy Pauline Tully asked the Minister for Finance the progress to date on replacing the Disabled Drivers Medical Board of Appeal; and if he will make a statement on the matter. [3023/23] 
Matt-Carthy.D.2020-02-08	2023-01-24	oral	dail33	 77. Deputy Matt Carthy asked the Minister for Finance his views on the requirements of third parties and funds in possession of mortgage contracts with regards to the code of conduct on mortgage arrears; and his views regarding the refusal of third parties and funds to engage with borrowers, including with respect to alternative repayment arrangements under the mortgage arrears resolution process. [3095/23] 
Darren-O'Rourke.D.2020-02-08	2023-01-24	oral	dail33	 78. Deputy Darren O'Rourke asked the Minister for Finance his position on introducing additional tax measures for developers and investors in the residential property market; and if he will make a statement on the matter. [3098/23] 
Cormac-Devlin.D.2020-02-08	2023-01-24	oral	dail33	 79. Deputy Cormac Devlin asked the Minister for Finance his plans to undertake a review of the income tax system; and if he will make a statement on the matter. [3082/23] 
Holly-Cairns.D.2020-02-08	2023-01-24	written	dail33	 80. Deputy Holly Cairns asked the Minister for Finance what steps he is taking to reform the provisions of flood insurance. [3064/23] 
Richard-Bruton.S.1981-10-08	2023-01-24	written	dail33	 81. Deputy Richard Bruton asked the Minister for Finance if he has undertaken an assessment of the impact the phasing out of tax warehousing will have on the rate of business failure; and if he is satisfied existing policy options are appropriate to manage this situation. [2756/23] 
Robert-Troy.D.2011-03-09	2023-01-24	written	dail33	 82. Deputy Robert Troy asked the Minister for Finance the way he is supporting credit unions to grow and develop; and if he will make a statement on the matter. [2858/23] 
John-McGuinness.D.1997-06-26	2023-01-24	written	dail33	 83. Deputy John McGuinness asked the Minister for Finance the number of Kilkenny businesses that have applied for assistance under the temporary business energy support scheme to date; the number of Wexford businesses that have applied; the number of Kilkenny applications that have been successful; the number of Wexford applications that have been successful; the estimated value or worth of the support to date for each county; and if he will make a statement on the matter. [3067/23] 
Pádraig-O'Sullivan.D.2019-11-29	2023-01-24	written	dail33	 84. Deputy Pádraig O'Sullivan asked the Minister for Finance his plans to retain the 9% tourism VAT rate beyond 2023; and if he will make a statement on the matter. [3035/23] 
Bernard-Durkan.D.1981-06-30	2023-01-24	written	dail33	 85. Deputy Bernard J. Durkan asked the Minister for Finance if he remains satisfied that the economy remains on a solid footing, with particular reference to the need to compete with other European countries in terms of stability and growth; and if he will make a statement on the matter. [3050/23] 
David-Stanton.D.1997-06-26	2023-01-24	written	dail33	 86. Deputy David Stanton asked the Minister for Finance his plans regarding the European Financial Forum 2023; and if he will make a statement on the matter. [2871/23] 
Robert-Troy.D.2011-03-09	2023-01-24	written	dail33	 87. Deputy Robert Troy asked the Minister for Finance if any action can be taken regarding non-bank lenders not offering an option of fixed mortgage rates to mortgage borrowers; and if he will make a statement on the matter. [2857/23] 
Barry-Cowen.D.2011-03-09	2023-01-24	written	dail33	 88. Deputy Barry Cowen asked the Minister for Finance the number of Offaly businesses that have applied for assistance under the temporary business energy support scheme to date; the number of Laois businesses that have applied; the number of Offaly applications that have been successful; the number of Laois applications that have been successful; the estimated value or worth of the support to date for each county; and if he will make a statement on the matter. [3069/23] 
Cathal-Crowe.D.2020-02-08	2023-01-24	written	dail33	 89. Deputy Cathal Crowe asked the Minister for Finance the number of Clare businesses that have applied for assistance under the temporary business energy support scheme to date; the number of Galway businesses that have applied; the number of Clare applications that have been successful; the number of Galway applications that have been successful; the estimated value or worth of the support to date for each county; and if he will make a statement on the matter. [2990/23] 
Ciaran-Cannon.S.2007-07-23	2023-01-24	written	dail33	 90. Deputy Ciarán Cannon asked the Minister for Finance what steps are being taken to ensure credit unions play a key role in the banking sector. [3103/23] 
Richard-Boyd-Barrett.D.2011-03-09	2023-01-24	written	dail33	 91. Deputy Richard Boyd Barrett asked the Minister for Finance to provide details of any role or involvement he has in the proposed Coillte-Gresham House deal in relation to the future of Irish forestry; if he will outline the tax treatment of such an investment plan; and if he will make a statement on the matter. [3143/23] 
Brendan-Smith.D.1992-12-14	2023-01-24	written	dail33	 92. Deputy Brendan Smith asked the Minister for Finance the way he will be protecting banking services in rural areas, especially in relation to the right-to-cash services; and if he will make a statement on the matter. [3066/23] 
Aindrias-Moynihan.D.2016-10-03	2023-01-24	written	dail33	 93. Deputy Aindrias Moynihan asked the Minister for Finance the engagement he has had with the motor insurance industry in relation to motor insurance policies and their validity, given the delays in securing NCT appointments; and if he will make a statement on the matter. [3139/23] 
Colm-Burke.S.2011-05-25	2023-01-24	written	dail33	 94. Deputy Colm Burke asked the Minister for Finance if he will confirm and outline all budget 2023 measures that have taken effect since the start of 2023; when further measures from budget 2023 will take effect; and if he will make a statement on the matter. [3054/23] 
Fergus-O'Dowd.S.1997-09-17	2023-01-24	written	dail33	 95. Deputy Fergus O'Dowd asked the Minister for Finance if he will respond to concerns raised by the many thousands of benefit-in-kind recipients who are facing much higher payments following the introduction of new rates as of January 2023; his views on the new EV BIK rates considering the potential knock-on effect of reducing the number of electric vehicles purchased under the scheme due to extortionate BIK payments; and if he will make a statement on the matter. [2995/23] 
Bríd-Smith.D.2016-10-03	2023-01-24	written	dail33	 96. Deputy Bríd Smith asked the Minister for Finance his views on the growth in the number of millionaires in the State, identified in a recent report that showed the two richest people in the State have more wealth than the poorest 50% of the population; and his views on whether Government policy has driven or is responsible for this trend. [3106/23] 
Brendan-Griffin.D.2011-03-09	2023-01-24	written	dail33	 97. Deputy Brendan Griffin asked the Minister for Finance if he will retain the 9% VAT rate for the tourism and hospitality sector; if his attention has been drawn to reports of the vital importance of this measure for counties such as Kerry, which has a proportionately higher reliance on the tourism and hospitality sectors; and if he will make a statement on the matter. [3045/23] 
Richard-Boyd-Barrett.D.2011-03-09	2023-01-24	written	dail33	 98. Deputy Richard Boyd Barrett asked the Minister for Finance if his attention has been drawn to a report (details supplied) on wealth inequality in Ireland that found the number of Irish people with individual wealth of over €46.6 million has more than doubled between 2012 and 2022, rising from 655 to 1,435 people, and that the two richest people in Ireland have more wealth than the poorest 50% of the population; and if he will make a statement on the matter. [3110/23] 
David-Stanton.D.1997-06-26	2023-01-24	written	dail33	 99. Deputy David Stanton asked the Minister for Finance if he will report on the work of the fintech steering group established in his Department; and if he will make a statement on the matter. [2872/23] 
Gerald-Nash.D.2011-03-09	2023-01-24	written	dail33	 100. Deputy Ged Nash asked the Minister for Finance if, in light of a report (details supplied) detailing that Ireland’s richest 1% control a quarter of the country’s wealth, he will review the Government’s approach to taxes on wealth as suggested in the Labour Party’s alternative budget; and if he will make a statement on the matter. [3085/23] 
James-Lawless.D.2016-10-03	2023-01-24	written	dail33	 101. Deputy James Lawless asked the Minister for Finance if he expects the rate of inflation to ease during 2023; and if he will make a statement on the matter. [2986/23] 
Richard-Bruton.S.1981-10-08	2023-01-24	written	dail33	 102. Deputy Richard Bruton asked the Minister for Finance the criteria his Department intends to use in deciding whether temporary tax concessions should be extended; and if he will make a statement on the matter. [2755/23] 
Rose-Conway-Walsh.S.2016-04-25	2023-01-24	written	dail33	 103. Deputy Rose Conway-Walsh asked the Minister for Finance if he will clarify that a special needs assistant is not a qualifying or eligible profession for flat-rate expense allowances; the reason this is the case; and if he will make a statement on the matter. [3099/23] 
Alan-Dillon.D.2020-02-08	2023-01-24	written	dail33	 104. Deputy Alan Dillon asked the Minister for Finance the industries that are the main contributors to income tax and corporation tax; the percentage of the 2022 tax receipts these industries accounted for; and if he will make a statement on the matter. [3057/23] 
Christopher-O'Sullivan.D.2020-02-08	2023-01-24	written	dail33	 105. Deputy Christopher O'Sullivan asked the Minister for Finance if consideration will be given to reducing the excise duty on hydrotreated vegetable oil, in recognition of its use as a very low-emission fuel; and if he will make a statement on the matter. [3025/23] 
Matt-Carthy.D.2020-02-08	2023-01-24	written	dail33	 106. Deputy Matt Carthy asked the Minister for Finance the engagements he has had with the Central Bank regarding residential mortgage holders who were overcharged as a result of the tracker mortgage scandal and have had their mortgage contracts sold to third parties; and if he will make a statement on the matter. [3096/23] 
Gerald-Nash.D.2011-03-09	2023-01-24	written	dail33	 107. Deputy Ged Nash asked the Minister for Finance if he is concerned about the impact on households of the increased costs of servicing mortgages on homes as a result of rising interest rates; if he is considering any policy interventions to assist mortgage-holders; and if he will make a statement on the matter. [3087/23] 
Jackie-Cahill.D.2016-10-03	2023-01-24	written	dail33	 108. Deputy Jackie Cahill asked the Minister for Finance the number of Tipperary businesses that have applied for assistance under the temporary business energy support scheme to date; the number of Waterford businesses that have applied; the number of Tipperary applications that have been successful; the number of Waterford applications that have been successful; the estimated value or worth of the support to date for each county; and if he will make a statement on the matter. [3047/23] 
Gerald-Nash.D.2011-03-09	2023-01-24	written	dail33	 109. Deputy Ged Nash asked the Minister for Finance if his attention has been drawn to the concerns of those with company cars over the financial impact of changes to the benefit-in-kind regime which came into force this month; if he is considering measures to assist such workers to mitigate the additional costs; and if he will make a statement on the matter. [3088/23] 
Jennifer-Murnane-O'Connor.S.2016-04-25	2023-01-24	oral	dail33	 110. Deputy Jennifer Murnane O'Connor asked the Minister for Finance if he anticipates further measures being taken in relation to cost-of-living pressures; and if he will make a statement on the matter. [2980/23] 
Louise-O'Reilly.D.2016-10-03	2023-01-24	written	dail33	 111. Deputy Louise O'Reilly asked the Minister for Finance his plans with regards to banking remuneration policy; his position with respect to the recommendation of the finance committee in its report on banking that the current restrictions on banking remuneration should remain in place; and if he will make a statement on the matter. [3102/23] 
Paul-McAuliffe.D.2020-02-08	2023-01-24	written	dail33	 112. Deputy Paul McAuliffe asked the Minister for Finance if he will provide an update on the rental tax credit; the number of persons who are currently availing of it; and if he will make a statement on the matter. [3055/23] 
