Bríd-Smith.D.2016-10-03	2022-12-13	written	dail33	 344. Deputy Bríd Smith asked the Minister for Education if she has been consulted about proposed restructuring of educational welfare services within Tusla; and if she will make a statement on the matter. [61675/22] 
Bríd-Smith.D.2016-10-03	2022-12-13	written	dail33	 345. Deputy Bríd Smith asked the Minister for Education the way that her Department can ensure that the focus of educational welfare services remains on attendance, participation, retention if proposed restructuring by Tusla services goes ahead; and if she will make a statement on the matter.  [61676/22] 
Bríd-Smith.D.2016-10-03	2022-12-13	written	dail33	 346. Deputy Bríd Smith asked the Minister for Education the way that she will ensure that her Department's funds remain targeted on the best educational outcomes for all young people if TESS is disbanded under Tusla restructuring proposals; and if she will make a statement on the matter.  [61677/22] 
Michael-McNamara.D.2011-03-09	2022-12-13	written	dail33	 347. Deputy Michael McNamara asked the Minister for Education if she will provide an update on a school transport service (details supplied); and if she will make a statement on the matter. [61691/22] 
Michael-Lowry.D.1987-03-10	2022-12-13	written	dail33	 348. Deputy Michael Lowry asked the Minister for Education when a person (details supplied) who has applied for a bus ticket for transport to school will receive their ticket; and if she will make a statement on the matter. [61703/22] 
Michael-Lowry.D.1987-03-10	2022-12-13	written	dail33	 349. Deputy Michael Lowry asked the Minister for Education the progress that she has achieved to date in bringing school completion officers back within her Department's remit; if her attention has been drawn to reports of the impact that education and training boards are experiencing in recruiting persons as a result of the current school completion programme governance; and if she will make a statement on the matter.  [61706/22] 
Brendan-Griffin.D.2011-03-09	2022-12-13	written	dail33	 350. Deputy Brendan Griffin asked the Minister for Education the latest data on the number of Irish examination exemptions for students of the junior and leaving certificate; and if she will make a statement on the matter. [61769/22] 
Pearse-Doherty.S.2007-07-23	2022-12-13	written	dail33	 351. Deputy Pearse Doherty asked the Minister for Education when an application for SNA, bus escort and DES supports for a child (details supplied) in County Donegal will be processed; and if she will make a statement on the matter. [61772/22] 
Marc-MacSharry.S.2002-09-12	2022-12-13	written	dail33	 352. Deputy Marc MacSharry asked the Minister for Education if she will review the case of a child (details supplied) who is attending an autism unit in County Sligo but has yet to receive confirmation of a place on the school bus; and if she will make a statement on the matter. [61785/22] 
Éamon-Ó-Cuív.S.1989-10-01	2022-12-13	written	dail33	 353. Deputy Éamon Ó Cuív asked the Minister for Education when school transport will be provided to an eligible student (details supplied); and if she will make a statement on the matter. [61799/22] 
Seán-Sherlock.D.2007-06-14	2022-12-13	written	dail33	 354. Deputy Sean Sherlock asked the Minister for Education the number of appeals currently waiting for assessment under the school transport appeals board by county in tabular form. [61805/22] 
David-Stanton.D.1997-06-26	2022-12-13	written	dail33	 355. Deputy David Stanton asked the Minister for Education the requirements that are necessary to allow those with teaching qualifications from Ukraine to teach at Irish primary and secondary level schools; if there are other roles that those with such qualifications could play in Irish schools given the number of children from Ukraine currently enrolled; and if she will make a statement on the matter. [61818/22] 
Marc-MacSharry.S.2002-09-12	2022-12-13	written	dail33	 356. Deputy Marc MacSharry asked the Minister for Education if she will review the case of two children (details supplied) with extenuating circumstances who have yet to receive an update with regard to getting school transport; and if she will make a statement on the matter. [61833/22] 
Neale-Richmond.S.2016-04-25	2022-12-13	written	dail33	 357. Deputy Neale Richmond asked the Minister for Education the supports that are available to assist schools with their energy bills this winter; and if she will make a statement on the matter. [61834/22] 
Marc-Ó-Cathasaigh.D.2020-02-08	2022-12-13	written	dail33	 358. Deputy Marc Ó Cathasaigh asked the Minister for Education if the board of management of a school (details supplied) that was established as a regional school solution for two school planning areas has the authority to alter the school's catchment area boundary; if not, if that catchment area boundary must remain as the boundary of the relevant school planning areas; and if she will make a statement on the matter. [61902/22] 
David-Stanton.D.1997-06-26	2022-12-13	written	dail33	 359. Deputy David Stanton asked the Minister for Education the requirements necessary to allow the appointment of a home-school community liaison to a school; and if she will make a statement on the matter. [61907/22] 
Pádraig-O'Sullivan.D.2019-11-29	2022-12-13	written	dail33	 360. Deputy Pádraig O'Sullivan asked the Minister for Education if she will provide an update from her Department and the NCSE on admissions to special schools and special classes in September 2023; the number of places that her Department and the NCSE anticipate are needed; and if she will make a statement on the matter. [61908/22] 
Pádraig-O'Sullivan.D.2019-11-29	2022-12-13	written	dail33	 361. Deputy Pádraig O'Sullivan asked the Minister for Education the actions that are being taken to create places in special schools and special classes ahead of the September 2023 school term to ensure that each child has a place in an appropriate setting and to ensure that parents do not have to deal with ongoing uncertainty; and if she will make a statement on the matter. [61909/22] 
Pádraig-O'Sullivan.D.2019-11-29	2022-12-13	written	dail33	 362. Deputy Pádraig O'Sullivan asked the Minister for Education the actions that she will take to ensure that all children who need access to the in-school July provision programme in 2023 can access it; the number of children at primary and post-primary level who need access to in-school July provision; and if she will make a statement on the matter. [61910/22] 
Eoin-Ó-Broin.D.2016-10-03	2022-12-13	written	dail33	 363. Deputy Eoin Ó Broin asked the Minister for Education if her attention has been drawn to delays in processing applications by the Teaching Council; if she will clarify that there is only one member of staff processing overseas applications; and if further resources might be provided in order to increase the processing of applications given the current shortage of teachers in certain areas. [61913/22] 
Eoin-Ó-Broin.D.2016-10-03	2022-12-13	written	dail33	 364. Deputy Eoin Ó Broin asked the Minister for Education if she will provide an update on the registration of a person (details supplied) with the Teaching Council. [61914/22] 
Donnchadh-Ó-Laoghaire.D.2016-10-03	2022-12-13	written	dail33	 365. Deputy Donnchadh Ó Laoghaire asked the Minister for Education the number of teachers who are on secondment from schools to the TES section of her Department. [61943/22] 
Paul-Murphy.D.2014-10-10	2022-12-13	written	dail33	 366. Deputy Paul Murphy asked the Minister for Education if she will instruct a school (details supplied) to revoke its decision to refuse an admission form, thereby allowing a student to be admitted, given the extenuating circumstances.; and if she will make a statement on the matter. [61945/22] 
Aengus-Ó-Snodaigh.D.2002-06-06	2022-12-13	written	dail33	 367. Deputy Aengus Ó Snodaigh asked the Minister for Education the reason that a person (details supplied) who has a secondary school job awaiting them, and which they cannot commence due to the fact that they have been waiting over two months for the Teaching Council to complete their registration; if she can assure the person and others in the same predicament that their registration will be completed post-haste; and if she will make a statement on the matter. [61965/22] 
Alan-Kelly.S.2007-07-23	2022-12-13	written	dail33	 368. Deputy Alan Kelly asked the Minister for Education if she will review the contents of an educational file (details supplied); her views on whether this child is entitled to more SET support than is currently being offered; if her Department would be in a position to allocate additional support to the school to support this call; and if she will make a statement on the matter. [61986/22] 
Cathal-Crowe.D.2020-02-08	2022-12-13	written	dail33	 369. Deputy Cathal Crowe asked the Minister for Education the funding stream in her Department which would be best for to apply for by a school (details supplied) in order to deal with the ongoing hazard that its flooded schoolyard presents. [62040/22] 
Michael-Fitzmaurice.D.2014-10-10	2022-12-13	written	dail33	 370. Deputy Michael Fitzmaurice asked the Minister for Education if she will clarify the reasoning a student who is studying for a Master's in education and providing substitution in a school cannot receive payment for the five days of work; the reason that this is cut to four days; and if she will make a statement on the matter. [62154/22] 
