RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Have we dealt with any of the amendments yet?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I do not agree to the section.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am substituting for Deputy Bríd Smith.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I do not agree to the section. May I comment on it?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I will make just one comment for now and it will cover all the sections. The reason I am opposing these sections and would have opposed the first three, had I been fast enough, is that I oppose the Bill in total.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Section 6 allows for a certificate to be given to a group of inventions. Can the Minister explain this? My concern is that minor upgrades or improvements in a particular innovation could be made just for the purposes of getting the tax break and the certificate. They would not necessarily have to be new innovations. There might be one new thing to which minor changes are made, which then qualify for a tax break but this is not really innovation.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I want to flag my concerns about this. I am opposing the entire Bill because we have had clear evidence that corporations are using every means available to avoid tax and push the boundaries of the available tax breaks to minimise their tax bill. The criteria under which one can get the 12.5% tax rate reduced to 6.5% appear to be wide open to abuse and I do not see the safeguards against this. There are, for example, constant upgrades to mobile phones or the iPhone and these could be, as the legislation states, a group of inventions that are part of a general inventive concept. In these cases the companies in question could pay 6.5% for ever and a day.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I am making a more general point, although I also have a specific point on this amendment. We will move through this and some of the other amendments that cover some of the same ground. There is no doubt that we need to encourage innovation. We should support innovators. I am not convinced that giving tax breaks to companies is the best way to support innovation, which is why I opposed the Bill in the first instance. Every cent lost in tax revenue is money that could potentially be going to the universities. We have a choice. Do we go the private route in supporting and encouraging innovation or do we take the public route? We could even provide grants to small producers, which might be more helpful to them. The biggest problem for small operations or individuals trying to develop something new is not tax but having a bit of money to do the research and development and develop an idea rather than a tax break on the revenue they generate once they have it up and running. My fear is that this is not the best way to achieve the Bill's stated objective. The unintended - possibly intended - consequence is providing another mechanism for profitable corporations to pay less tax. Obviously, there is a context for that because big questions arise regarding the extent of the tax being paid by corporations. Even people who might disagree with my perspective on these would accept that there are questions to be answered following the Apple case. Just looking at the revenue figures of corporation tax take as against pre-tax profits, dividing one by the other does not give 12.5%, but about 6%. That is the effective rate of tax being paid at the moment. As we know, for some companies it is considerably less because most domestic small and medium-sized enterprises are paying 12.5%. If the average is 6%, it means that a small number of very profitable companies are paying very little.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I have not had time to read all the cross-references to all the legislation, although I remember debating intensely the knowledge development box at the time it was proposed in the Finance Bill. I ask the Minister of State to remind me what we are dealing with here. What does the existing legislation from the Finance Act do in terms of excluding small and medium-sized enterprise such that it is necessary to have a certificate that is directed at small and medium-sized enterprise? Does the Finance Act distinguish between different companies? Are companies over the threshold set out in this Bill currently benefiting? Is there certification for them and are they benefiting from the tax break? Does the legislation distinguish between small, medium and large enterprises?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I made a slightly different point. This is genuinely a question rather than an argument. Why do we need a certificate specifically for small and medium-sized enterprises? Obviously, the Government wants to help small and medium-sized enterprises. I am not asking that question either. Is there a distinction in the existing legislation? Section 7 refers to relevant companies. Does the legislation distinguish between different-sized companies such that we need a specific certificate for small and medium-sized companies? Why does the provision not just apply to all companies? I am not saying it should. I simply want to know why the existing legislation requires a certificate.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Is there a different certification process for big companies that exceed the threshold?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Do they get a certificate from the Department?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Where in the existing legislation were small and medium enterprises excluded? I do not understand why they were excluded in the first place.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I will not labour the point. Perhaps we can have a more detailed discussion with the officials or whoever in order to understand this measure between now and Report Stage. I listened to the Minister of State's response but I do not quite understand why we need this measure. If there are provisions governing the knowledge development box in the Finance Act, and other bigger companies above the thresholds are benefitting from it, I do not understand why small and medium-sized enterprises have been excluded. Are they excluded from availing of the tax break for their intellectual property assets? If they are not excluded then why do we need this legislation? I do not understand.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I agree with Deputy Lawless that a note would be helpful. I have nothing more to say on the matter. I wish to mention an issue that I raised on Second Stage. It is appropriate to raise it now as we are discussing the section that outlines who can apply, etc. How does this legislation protect us against bigger companies setting up companies as a front, or a series of them, that are under the threshold and, consequently, exploit?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	Does the fact that I have flagged issues mean that I must formally say I might table amendments?
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I might do so also.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I reserve the right to table an amendment to this section on Report Stage.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I also reserve the right to table amendments.
RichardBoydBarrett	Deputy Richard Boyd Barrett	2011-03-09	None	I move amendment No. 1:In page 14, between lines 23 and 24, to insert the following:"(3) The Minister may seek the introduction of appropriate categories or sectoral headings in respect of applications and request information from the Controller as to the proportion of applications under each heading.".This and most of the amendments that follow flow from our general concern about the potential loss of revenue and the potential abuse of the legislation to avoid tax and the conferring of advantage on particular companies or industries which will benefit from significant reductions in tax. Notwithstanding our general opposition to the Bill, the amendments seek safeguards and to have the most extensive information available on who is benefiting from these certificates and the tax break that goes with them in order that we can assess as we go along potential abuses or particular companies or sectors which are gaining major advantages as against others. Even those who agree with the general thrust of the legislation might acknowledge the merit of having such information available to us on which sectors or regions are benefiting from it in order that we can assess the effectiveness of the legislation and assess abuses, revenue losses, etc.
