SeanSherlock	Minister of State at the Department of Jobs, Enterprise and Innovation (Deputy Sean Sherlock)	2014-06-17T16:00:00+01:00	I do not support the amendment. The primary objective of the Companies Bill is to be business-friendly and to reduce red tape or unnecessary regulation where possible. Supporting this amendment would result in the introduction of an onerous regulation which would disproportionately affect business and will fail to adequately address the cardinal problem which the accountancy bodies allude to. New regulations should only be introduced where there is clear evidence of market failure or very damaging consumer harm. That has not been established factually as being the position here. We must bear in mind that it is also possible that new layers of regulation could also stultify further growth and innovation. When the matter was reviewed by the Department at the time of drafting, the conclusion was there was no case for introducing a system of regulation for the profession generally. On the contrary, it was felt that introducing such a system would put at risk the flexibility of the profession and its ability to respond to client needs, be it in traditional areas such as tax advice or management accounts, or in emerging fields such as succession planning.Regulation could also stultify further growth and innovation. Having examined the issue from the standpoint of the principles of better regulation, the Competition Authority concluded there was no public interest case requiring legal protection of the term "accountant". That is the Government position.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:05:00+01:00	For the record of this House, we note the concerns expressed by accountancy bodies. The Minister for Jobs, Enterprise and Innovation, Deputy Bruton, has agreed to undertake an assessment of the issues by consulting with key stakeholders such as the professional bodies mentioned by Senator Quinn, consumer representatives, small business representatives, regulators, the Revenue Commissioners, the Companies Registration Office and other official bodies with an interest. It is not as if we are ignoring issues, it is merely the case that for the purposes of this Bill we do not support the amendment. This is not to say that there is not an ongoing consultation process with the very bodies Senator Quinn mentioned.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:05:00+01:00	I will take the sections together.I have previously advocated the view that it is within the remit of the accountancy profession to engage in an awareness campaign informing the public of the advantages of engaging the services of only fully qualified and properly regulated accountants. Similar public awareness campaigns have been run, for instance, in relation to electrical contractors, and they have proven successful. It is worth restating that the primary objective of the Companies Bill is to ensure that Ireland has a company law code that will enhance its international competitiveness, help improve ordinary business and make it easier for companies throughout the country to establish and operate. On a technical drafting matter, this amendment would be ineffective, as it would impact on others - for example, as the Senator has mentioned, those practising as accounting technicians or as turf accountants. It also fails to cover all details which would be required in terms of qualifications, standards and so on. For those reasons, it would not be appropriate to support the amendment. The accountancy profession is in general adaptable and agile, and is able to respond to new market opportunities and directions. That is to a great extent because it is not tied down by layers of regulation. There are detailed statutory provisions relating to auditing and, to a lesser extent, insolvency practice. The Competition Authority holds the view that this is the way things should stay. Additionally, my Department is committed to reducing the level of Government-imposed red tape on business. To this end, significant progress has been made by my Department in reducing administrative burdens by 25% in areas including company law. If this amendment is supported without proper consideration being given to its impact, it could have an adverse consequence for business by creating an additional layer of regulation and, in doing so, would fail to advance consumer protection. For those reasons, we do not support the amendment.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:15:00+01:00	The section is partly new and derives from a wide range of statutory provisions, including section 376 of the Companies Act 1963 and section 13(1) and 13(2) of the Companies (Amendment) Act 1982 and various statutory instruments. Provisions in secondary legislation relating to thoroughbred horse breeding and providers of investment in loan finance have been brought into primary legislation. I do not know if the Senator refers specifically to that industry. Provision is made for the Minister to make further exceptions to the 20-partner limit by order in consultation with the Company Law Review Group, CLRG. Exceptions are made in respect of limited partnerships and investment limited partnerships. I am not sure if that fully addresses the point and perhaps I am missing a trick in terms of the Senator's argument.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:15:00+01:00	It is existing law and as the Minister has the power to change it for individual cases, flexibility is built in.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:15:00+01:00	Forgive me for setting the debate back.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:15:00+01:00	We are on the right side of it. Government amendment No. 2:In page 67, line 34, to delete “and” and substitute the following:“(f) the Companies (Miscellaneous Provisions) Act 2013; and”.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:15:00+01:00	The purpose of the amendment is to incorporate the Companies (Miscellaneous Provisions) Act 2013 in the definition of prior Companies Acts in the Bill. All provisions of this Act will be carried over into the Companies Bill 2012.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:15:00+01:00	I am considering introducing an amendment to section 5 on Report Stage to reference any provision of a former enactment in subsection (3), and the purpose would be to further clarify the section rather than make any substantive change. Question put and agreed to.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:20:00+01:00	I note the Senator's points. There is general agreement that the 18-month period was the best period. We will aim to have a specific date as soon as possible, which I appreciate does not give the Senator too much comfort. There is a recognition of the need to aim for a specific date as soon as possible and we are very cognisant of that.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:20:00+01:00	The purpose of these amendments is to ensure consistency with the model constitutions. For example, the model constitution of Schedule 1 contains a clause to the effect that the liability of its members is limited and the amendment ensures that both the section and Schedule 1 are uniform. The other amendments grouped under this section aim to achieve the same result with regard to the section and Schedule reflecting one another.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:20:00+01:00	The purpose of this amendment is to provide an exception from the prohibition that neither a body that is not a company nor an individual shall carry on any trade, profession or business under a name which includes as its last part the word "limited" or the words "company limited by shares" for industrial and provident societies, as initiated.Only volume 1 companies are permitted to end their name with "Limited". This amendment is necessary to provide for the approximately 900 industrial and provident societies in existence which have the word "Limited" in their name. I am also considering introducing an amendment on Report Stage to provide that the provisions of this section will not apply to an external company.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:25:00+01:00	These amendments are typographical in nature and do not have a substantive impact on the Bill.Government amendment No. 8:In page 86, line 27 to delete "therein" and substitute the following:"therein;(i) any copy of a winding up order in respect of the company;(j) any copy of an order for the dissolution of the company on a winding up;(k) any return by the liquidator of the final meeting of the company on a winding up;(l) any notice of the appointment of a liquidator in a voluntary winding up of the company.".
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:25:00+01:00	The purpose of this amendment is to incorporate the provisions of regulation 4 of SI No. 163/1973 - that is, European Communities (Companies) Regulations 1973 - into the Bill and to impose a publication notification requirement in respect of the few items listed in the amendment. These are: any copy of a winding up order in respect of the company; any copy of an order for the dissolution of the company on a winding up; any return by the liquidator of the final meeting of the company on a winding up; and any notice of the appointment of a liquidator in a voluntary winding up of a company. This section provides that the registrar shall publish in the CRO Gazette notice of the delivery to or the issue by the Registrar of certain documents and particulars listed. The section requires such a notice to be published within ten days after the date of the relevant delivery or issue.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:30:00+01:00	I propose to respond to the two amendments together. I am not in favour of them. I draw the House's attention to section 38(2), which reads: "Nothing in subsection (1) shall relieve a company from any duty or obligation under any enactment or the general law." This safeguard prevents an argument to the contrary being made. In such circumstances, amendment No. 9 is already provided for in the Bill. Amendment No. 10 is misconceived in law. It is contrary to the Constitution and the principles of natural justice generally to provide that, in the case of a clash of "rights and privileges", a natural human being's rights and privileges must always take precedence over those of a company. Companies are legal persons and, as such, have a number of rights that must be protected. Therefore, I am not in favour adopting these amendments. I will avail of this opportunity to clarify that section 38 grants private limited companies the full legal capacity to enter into transactions and undertake business activities. Section 39 provides that a company, should it wish to do so, may authorise a person to bind it, that is, act on behalf of its board of directors. The provision contained in section 38 is new while section 39 is drawn from section 6(3) of the European Communities (Companies) Regulations 1973, although this is not a direct re-enactment. Section 38 is modelled on section 16(1) of the New Zealand Companies Act 1993. The rationale for the innovation in section 38 is to prevent its use in the avoidance of corporate contractual responsibility to the detriment of a particular creditor. Under current law, if a company does something outside the scope of its objects, it has committed an ultra vires act. This means that, if a company has entered into a contract and is subsequently found to have acted outside its powers, that contract will be deemed to have never existed. This section reflects the reality that 90% of Irish companies are closely held ones, that is, companies in which the shareholders and management often consist of the same people. Thus, in circumstances where the demarcation of management and shareholders is virtually non-existent, the doctrine of ultra vires has little meaning. I am satisfied that section 38 will add certainty to the law and is to be welcomed. As a result of this provision, any contract that a company enters into will be legally binding on that company. Therefore, I am satisfied that the introduction of section 38 does not mean that the company somehow can usurp the human rights of any person or ignore its legal obligations. A company is a legal person that has rights and duties of its own. It is not possible or proper to insert a provision that would undermine these rights.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:35:00+01:00	In regard to amendment No. 10, suggesting we ought to set out in statute that a person's rights would, regardless of circumstances, always take precedence over a company's rights is misconceived in law. Like human beings, companies have rights which must be protected. For example, a company can enjoy the right of freedom of speech and be afforded a nationality. While I appreciate that this section has been interpreted as somehow strengthening the corporate personality at the expense of human beings, that simply is not the case. It is not appropriate to attempt to introduce a hierarchy between various rights in statute law. It is a matter for the courts to interpret the facts of a particular case and apply the law. It ought to be appreciated that rights are not limited and that it is normal that different rights conflict with one another. It is on that basis that I cannot accept amendment No. 10.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:35:00+01:00	I am considering introducing an amendment to this section on Report Stage in order to bring it into line with the Powers of Attorney Act 1996 and the Land and Conveyancing Law Reform Act 2009.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:35:00+01:00	The purpose of these amendments is to clarify that where a company is availing of an agent for the purposes of the Companies Registered Office, such an agent must be a company registered in Ireland. This section requires a company to have a registered office within the State to which all communications must be addressed.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:35:00+01:00	I am considering introducing an amendment to this section on Report Stage to provide that credit institutions and insurance companies are compulsorily required to register as designated activity companies. This is necessary as these companies cannot under section 18 of the Bill be private companies limited by shares.
SeanSherlock	Deputy Sean Sherlock	2014-06-17T16:40:00+01:00	Given the number of sections in this Bill at Committee Stage and the fact that I must stand up and down considerably for them, would anybody be offended if I remain seated? I hope my request is not a breach of protocol.
