SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:30:00+01:00	I ask the Chairman for his forbearance at the outset, because we will operate a question-and-answer format while I have the floor.
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:30:00+01:00	Yes. I welcome the Minister of State and wish him well in his new role. I have a few policy-related questions. He said in his speech that he would fulfil the existing level of service and there would be no policy change. I want to flesh this out. Does he mean the status quo will obtain from 2015 to 2016 and there will be no new departures in terms of policy implementation, particularly for the management of heritage? I note that the Minister of State referred to heritage services. He mentioned very specific sites and talked about co-operating with Fáilte Ireland on initiatives such as Ireland's Ancient East and the Wild Atlantic Way. A pot of approximately €65 million has been made available for capital projects by Fáilte Ireland. How will that money be disbursed? Will it be disbursed outside the keynote sites that are normally referred to in terms of tourist attractions? He referred specifically to Kilmainham Gaol, Glendalough, Clonmacnoise and Killarney National Park. There are other sites that I would advocate, such as Doneraile Wildlife Park in Cork, which has approximately 450,000 visitors per annum. Will there be a change in policy that would allow such sites to be marketed along with either the Wild Atlantic Way or Ireland's Ancient East? I want to get a sense from him of how he views heritage sites, tourism potential and job creation in rural areas. There are sites that are a little off the beaten track but they are no less important than the big keynote sites. With regard to CFRAM, Deputy Michael McGrath mentioned the Cork project and insurance issues. The Munster Blackwater, and specifically the flood alleviation works that were carried out in Fermoy and Mallow, are keynote OPW projects that have delivered significant benefits. My next issue is demountable walls. Has an actuarial analysis been done to assess the cost of insurance in cases in which demountable walls have been put in place? There is clear evidence that the presence of demountable walls alleviates flooding. I do not mean to be too parochial but I am referring to the Munster Blackwater, where the OPW did a stellar job in two specific towns. There is proof that demountable walls work because they have stopped towns from being flooded. That should, from an actuarial point of view, have the knock-on effect of driving down insurance premiums. We need to be more vociferous and stronger when sending a message to the insurance companies about such issues. In my opinion, insurance companies are using the excuse that there is a lack of evidence to support demountable works or that there is some actuarial analysis or mitigating risk factor associated with demountable walls. Perhaps this is an issue that the Minister of State could take up. Can I have a specific start date for the Bandon and Skibbereen projects?  My next point also concerns CFRAM. It could be argued that the OPW maps trawl well beyond certain curtilages, especially in villages with arterial drains, minor rivers or streams. Even if one were to assess the 100-year flood risk in certain places, the analysis would drive up the cost of insurance for the people who live there. Has CFRAM looked at towns and villages that have tributaries? Has CFRAM adopted a belt-and-braces approach to alleviating flood risk in such places? The area for further assessment identifies the risk. How does CFRAM measure the risk? Does it use the usual formula of the 100-year flood? Is it less than that? I thank the Minister of State for his statement. Notwithstanding his statement that there will be no policy change, are there specific issues related to the timeframe in which to deliver projects? What does he wish to achieve, on his watch as Minister of State responsible for the OPW, in terms of heritage, the management of natural resources and flood alleviation? I would like him to outline, in his own words, his vision for the Department. Have functions been clearly delineated and delegated to him in terms of the management of his budget?
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:40:00+01:00	Is the Minister of State chairing the interdepartmental group?
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:40:00+01:00	Yes. My point about flood mapping is that if one takes CFRAM and a small village with a stream going through it where there has not been a flood within living memory, the insurance maps will show clearly at present that the curtilage of the stream is very wide and the area is deemed to be a flood plain. I might not have explained myself clearly. When the CFRAM study on the villages and towns we are talking about sees the light of day there must be a realistic mechanism built in such that one looks at the 100-year risk. If a village has not flooded, or the stream has not burst its banks, in living memory, and people are paying an extra premium for their insurance because the mapping is such that the curtilage is very wide either side of the bank, then I contend that the OPW or the Minister of State must look at the issue because it is driving up the cost of insurance and some places are uninsurable as a result. Barryscourt Castle in Cork is another prime OPW site. We all acknowledge the excellence with which the OPW carries out its work in terms of care, maintenance and enhancement, because it has spent considerable resources recently enhancing such sites off the beaten track. Barryscourt Castle in Carrigtwohill is on a main thoroughfare and it is an example of wonderful work conducted by the OPW but it has been closed for some time and it is still closed. If the Minister of State cannot respond to me on the issue today perhaps he could revert to me.
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:40:00+01:00	It is being rewired. Do we know when it is opening?
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:40:00+01:00	I appreciate that because it is another key site for the south and it would be fantastic if it could be open this summer but I think we are too late.
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:40:00+01:00	I thank Mr. McMahon.
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:50:00+01:00	Will the Minister of State comment on his delegated functions? Have they been clearly defined and is there a very clear budget? Will the Minister of State have absolute autonomy and policy control over his budget? Has it been notified to the Dáil at this stage? I am not aware that it has been.
SeanSherlock	Deputy Sean Sherlock	2016-06-22T09:50:00+01:00	The Minister of State is not being facetious.
SeanSherlock	Deputy Sean Sherlock	2016-06-22T10:40:00+01:00	There is a further point.
