SeanSherlock	Deputy Sean Sherlock	2022-05-18T18:40:00+01:00	I am conscious that I am not a member of the committee. I am happy to come in last.
SeanSherlock	Deputy Sean Sherlock	2022-05-18T18:40:00+01:00	I thank the Chair.
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:00:00+01:00	I am glad to have the opportunity to attend this meeting. I am trying to get a deeper understanding of the culture and the dynamics that exist between fishing communities and our guests' good selves in the SFPA. What I have seen so far, and I think they would objectively agree, is that a tension exists, and I use the word "tension" advisedly. I need to have a better understanding of the governance arrangements and the statutory functions of the SFPA in respect of its relationship with, in the first instance, the community as represented by fishers and processors, and also in regard to this consultative committee. My understanding is that Mr. Hayes is the executive chairperson. He is the boss, as it were, to use a colloquial expression. Is that the case?
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:00:00+01:00	Mr. Hayes is, de facto, the boss.
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:00:00+01:00	It is a serious question and I will explain why that is. In the brief time I have been allocated, I am trying to get some clear understanding of the dynamics that inform the organisation. Is Mr. Hayes the boss or not?
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:00:00+01:00	That explains it. Bear with me-----
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:00:00+01:00	I beg the Acting Chairman's protection. I am going to be very respectful and ask for brevity in the answers. That is all I ask for - I say that with the utmost respect - because I want to cover as much ground as possible. Mr. Hayes is the boss and the de facto CEO. That is what we understand, in business parlance, an executive chairman to be. Very briefly, will Mr. Hayes explain what a notice to weigh on landing is? I will defer to him on this.
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:10:00+01:00	Okay. That is fine. 
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:10:00+01:00	Mr. Hayes referred to a meeting that took place on 4 February. Was the issue of notices to weigh on landing discussed at that meeting? If it was discussed, was an agreement reached in regard to the terms of the notices to weigh on landing? Was that agreed at that meeting on 4 February? This is a yes-no question. We do not need a long context.
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:10:00+01:00	Is it possible, within reason, to characterise how the industry would have perceived the outcome of that meeting on 4 February? Could the industry have perceived that there was some degree of agreement in regard to the issue of the notices to weigh on landing?
SeanSherlock	Deputy Sean Sherlock	2022-05-18T19:10:00+01:00	What was the process by which the notices to weigh on landing were withdrawn? Did Mr. Hayes say this was done on 6 March?
